thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.25,0.0,35.433,5250.4,0.0,65757.0,64.5,0.0,150.0,2023-08-27 15:28:29,2023-08-27 16:03:56,None
qth_0.25,1.0,3432.933,5263.7,0.0,6362700.0,100.0,0.0,150.0,2023-08-27 17:04:06,2023-08-30 02:17:02,None
qth_0.25,2.0,1841.233,5263.7,0.0,3938366.0,100.0,0.0,150.0,2023-08-30 02:51:11,2023-08-31 09:32:26,None
qth_0.25,3.0,544.15,5263.7,0.0,2727456.0,100.0,0.0,150.0,2023-08-31 09:55:59,2023-08-31 19:00:09,None
