thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.5,0.0,0.967,4332.1,0.0,61740.0,61.3,0.0,39.0,2023-08-27 05:38:43,2023-08-27 05:39:42,components
qth_0.5,1.0,46.583,4350.5,0.0,1476579.0,99.2,0.0,39.0,2023-08-27 05:42:18,2023-08-27 06:28:53,components
qth_0.5,2.0,22.45,4350.6,0.0,724917.0,99.8,0.0,39.0,2023-08-27 06:31:25,2023-08-27 06:53:53,components
qth_0.5,3.0,9.45,4350.6,0.0,351738.0,100.0,0.0,39.0,2023-08-27 06:56:26,2023-08-27 07:05:53,components
