thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
relu,2.0,3989.217,5209.2,0.0,3058360.0,100.0,0.0,150.0,2023-08-23 05:13:44,2023-08-25 23:42:59,
relu,3.0,1300.967,5209.2,0.0,1694011.0,100.0,0.0,150.0,2023-08-26 00:50:06,2023-08-26 22:31:05,
relu,0.0,15.733,4514.5,0.0,61740.0,63.3,0.0,74.0,2023-08-17 02:40:59,2023-08-17 02:56:44,gte_mean
relu,1.0,1190.0,4521.0,0.0,2890070.0,99.9,0.0,74.0,2023-08-17 03:27:29,2023-08-17 23:17:30,gte_mean
relu,2.0,622.9,4521.2,0.0,1530279.0,100.0,0.0,74.0,2023-08-17 23:47:56,2023-08-18 10:10:51,gte_mean
relu,3.0,323.75,4521.4,0.0,851295.0,100.0,0.0,74.0,2023-08-18 10:41:15,2023-08-18 16:05:00,gte_mean
relu,0.0,5.7,4371.3,0.0,61740.0,61.4,0.0,50.0,2023-08-17 03:48:10,2023-08-17 03:53:53,top_third
relu,1.0,298.633,4375.1,0.0,1895950.0,99.4,0.0,50.0,2023-08-17 04:05:57,2023-08-17 09:04:36,top_third
relu,2.0,144.733,4380.6,0.0,941326.0,99.9,0.0,50.0,2023-08-17 09:16:43,2023-08-17 11:41:27,top_third
relu,3.0,71.917,4383.1,0.0,477137.0,100.0,0.0,50.0,2023-08-17 11:53:14,2023-08-17 13:05:09,top_third
mean,0.0,87.95,5189.6,0.0,61740.0,63.7,0.0,150.0,2023-08-17 04:47:07,2023-08-17 06:15:05,
mean,1.0,9083.767,5223.2,0.0,5901750.0,100.0,0.0,150.0,2023-08-17 09:07:36,2023-08-23 16:31:24,
mean,2.0,3732.633,5223.2,0.0,2980862.0,100.0,0.0,150.0,2023-08-23 18:20:02,2023-08-26 08:32:41,
mean,3.0,996.4,5223.2,0.0,1551102.0,100.0,0.0,150.0,2023-08-26 09:36:54,2023-08-27 02:13:19,
mean,0.0,16.967,4513.2,0.0,61740.0,63.4,0.0,74.0,2023-08-17 13:17:57,2023-08-17 13:34:56,gte_mean
mean,1.0,1309.75,4524.9,0.0,2897470.0,99.9,0.0,74.0,2023-08-17 14:08:57,2023-08-18 11:58:43,gte_mean
mean,2.0,594.667,4524.9,0.0,1474092.0,100.0,0.0,74.0,2023-08-18 12:31:08,2023-08-18 22:25:49,gte_mean
mean,3.0,291.6,4524.9,0.0,772474.0,100.0,0.0,74.0,2023-08-18 22:55:22,2023-08-19 03:46:59,gte_mean
mean,0.0,6.083,4375.0,0.0,61740.0,62.0,0.0,50.0,2023-08-18 07:40:46,2023-08-18 07:46:51,top_third
mean,1.0,327.067,4377.7,0.0,1914150.0,99.6,0.0,50.0,2023-08-18 08:00:21,2023-08-18 13:27:26,top_third
mean,2.0,149.767,4377.7,0.0,947208.0,99.9,0.0,50.0,2023-08-18 13:39:49,2023-08-18 16:09:35,top_third
mean,3.0,72.183,4384.2,0.0,476652.0,100.0,0.0,50.0,2023-08-18 16:21:59,2023-08-18 17:34:10,top_third
