y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_%,unrecognized_and_misclassified_%,unrecognized_misclassified_%,eta,subset_name,num_neurons,stage,thld
0,5923.0,42.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
1,6742.0,135.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
2,5958.0,361.0,1.0,1.0,0.00016784155756965425,1.0,0.002770083102493075,0,components,8.0,train,relu
3,6131.0,260.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
4,5842.0,170.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
5,5421.0,218.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
6,5918.0,90.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
7,6265.0,211.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
8,5851.0,249.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
9,5949.0,256.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,train,relu
all,60000.0,1992.0,1.0,1.0,1.6666666666666667e-05,1.0,0.000502008032128514,0,components,8.0,train,relu
0,5923.0,42.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
1,6742.0,135.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
2,5958.0,361.0,1.0,1.0,0.00016784155756965425,1.0,0.002770083102493075,1,components,8.0,train,relu
3,6131.0,260.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
4,5842.0,170.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
5,5421.0,218.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
6,5918.0,90.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
7,6265.0,211.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
8,5851.0,249.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
9,5949.0,256.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,train,relu
all,60000.0,1992.0,1.0,1.0,1.6666666666666667e-05,1.0,0.000502008032128514,1,components,8.0,train,relu
0,5923.0,42.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
1,6742.0,135.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
2,5958.0,361.0,1.0,1.0,0.00016784155756965425,1.0,0.002770083102493075,2,components,8.0,train,relu
3,6131.0,260.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
4,5842.0,170.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
5,5421.0,218.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
6,5918.0,90.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
7,6265.0,211.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
8,5851.0,249.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
9,5949.0,256.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,train,relu
all,60000.0,1992.0,1.0,1.0,1.6666666666666667e-05,1.0,0.000502008032128514,2,components,8.0,train,relu
0,5923.0,42.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
1,6742.0,135.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
2,5958.0,361.0,1.0,1.0,0.00016784155756965425,1.0,0.002770083102493075,3,components,8.0,train,relu
3,6131.0,260.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
4,5842.0,170.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
5,5421.0,218.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
6,5918.0,90.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
7,6265.0,211.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
8,5851.0,249.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
9,5949.0,256.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,train,relu
all,60000.0,1992.0,1.0,1.0,1.6666666666666667e-05,1.0,0.000502008032128514,3,components,8.0,train,relu
0,979.0,7.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
1,1133.0,11.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
2,1030.0,51.0,2.0,0.0,0.001941747572815534,1.0,1.0,0,components,8.0,test,relu
3,1008.0,39.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
4,980.0,27.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
5,890.0,28.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
6,956.0,22.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
7,1027.0,45.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
8,973.0,38.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
9,1008.0,35.0,0.0,0.0,0.0,0.0,1.0,0,components,8.0,test,relu
all,9984.0,303.0,2.0,0.0,0.00020032051282051281,1.0,1.0,0,components,8.0,test,relu
0,979.0,7.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
1,1133.0,11.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
2,1030.0,51.0,2.0,0.0,0.001941747572815534,1.0,1.0,1,components,8.0,test,relu
3,1008.0,39.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
4,980.0,27.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
5,890.0,28.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
6,956.0,22.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
7,1027.0,45.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
8,973.0,38.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
9,1008.0,35.0,0.0,0.0,0.0,0.0,1.0,1,components,8.0,test,relu
all,9984.0,303.0,2.0,0.0,0.00020032051282051281,1.0,1.0,1,components,8.0,test,relu
0,979.0,7.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
1,1133.0,11.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
2,1030.0,51.0,2.0,0.0,0.001941747572815534,1.0,1.0,2,components,8.0,test,relu
3,1008.0,39.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
4,980.0,27.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
5,890.0,28.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
6,956.0,22.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
7,1027.0,45.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
8,973.0,38.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
9,1008.0,35.0,0.0,0.0,0.0,0.0,1.0,2,components,8.0,test,relu
all,9984.0,303.0,2.0,0.0,0.00020032051282051281,1.0,1.0,2,components,8.0,test,relu
0,979.0,7.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
1,1133.0,11.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
2,1030.0,51.0,2.0,0.0,0.001941747572815534,1.0,1.0,3,components,8.0,test,relu
3,1008.0,39.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
4,980.0,27.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
5,890.0,28.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
6,956.0,22.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
7,1027.0,45.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
8,973.0,38.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
9,1008.0,35.0,0.0,0.0,0.0,0.0,1.0,3,components,8.0,test,relu
all,9984.0,303.0,2.0,0.0,0.00020032051282051281,1.0,1.0,3,components,8.0,test,relu
1,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,0,components,8.0,evaluation,relu
all,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,0,components,8.0,evaluation,relu
1,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,1,components,8.0,evaluation,relu
all,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,1,components,8.0,evaluation,relu
1,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,2,components,8.0,evaluation,relu
all,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,2,components,8.0,evaluation,relu
1,1000.0,0.0,1.0,0.0,0.001,1.0,0.0,3,components,8.0,evaluation,relu
