thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,38.333,4968.4,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:44:49,2023-08-20 21:23:10,None
qth_0.75,1.0,4351.067,4997.3,0.0,6768200.0,100.0,0.0,100.0,2023-08-20 22:07:49,2023-08-23 22:38:55,None
qth_0.75,2.0,2355.433,4997.3,0.0,4222212.0,100.0,0.0,100.0,2023-08-23 23:22:48,2023-08-25 14:38:16,None
qth_0.75,3.0,1155.4,4997.3,0.0,2950183.0,100.0,0.0,100.0,2023-08-25 15:10:34,2023-08-26 10:25:59,None
