thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,38.333,4968.4,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:44:49,2023-08-20 21:23:10,
qth_0.75,1.0,4351.067,4997.3,0.0,6768200.0,100.0,0.0,100.0,2023-08-20 22:07:49,2023-08-23 22:38:55,
qth_0.75,2.0,2355.433,4997.3,0.0,4222212.0,100.0,0.0,100.0,2023-08-23 23:22:48,2023-08-25 14:38:16,
qth_0.75,3.0,1155.4,4997.3,0.0,2950183.0,100.0,0.0,100.0,2023-08-25 15:10:34,2023-08-26 10:25:59,
qth_0.75,0.0,0.0,4303.4,0.0,67689.0,0.3,0.0,8.0,2023-08-20 20:44:54,2023-08-20 20:44:54,components
qth_0.75,1.0,0.0,4303.4,0.0,1488.0,18.1,0.0,8.0,2023-08-20 20:45:07,2023-08-20 20:45:08,components
qth_0.75,2.0,0.0,4303.4,0.0,636.0,28.3,0.0,8.0,2023-08-20 20:45:21,2023-08-20 20:45:21,components
qth_0.75,3.0,0.0,4303.4,0.0,263.0,40.7,0.0,8.0,2023-08-20 20:45:35,2023-08-20 20:45:35,components
qth_0.5,0.0,43.283,5002.8,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:45:08,2023-08-20 21:28:26,
qth_0.5,1.0,4953.483,5026.8,0.0,6768900.0,100.0,0.0,100.0,2023-08-20 22:19:52,2023-08-24 08:53:22,
qth_0.5,2.0,1960.433,5026.8,0.0,3337191.0,100.0,0.0,100.0,2023-08-24 09:42:56,2023-08-25 18:23:24,
qth_0.5,3.0,750.0,5026.8,0.0,1646649.0,100.0,0.0,100.0,2023-08-25 18:57:50,2023-08-26 07:27:50,
qth_0.5,0.0,0.0,4303.4,0.0,67689.0,0.4,0.0,8.0,2023-08-20 20:45:09,2023-08-20 20:45:09,components
qth_0.5,1.0,0.0,4303.4,0.0,2040.0,0.4,0.0,8.0,2023-08-20 20:45:22,2023-08-20 20:45:23,components
qth_0.5,2.0,0.0,4303.4,0.0,893.0,0.3,0.0,8.0,2023-08-20 20:45:37,2023-08-20 20:45:38,components
qth_0.5,3.0,0.0,4303.4,0.0,383.0,0.3,0.0,8.0,2023-08-20 20:45:51,2023-08-20 20:45:52,components
qth_0.25,0.0,38.35,4991.3,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:45:31,2023-08-20 21:23:53,
qth_0.25,1.0,4431.933,4994.8,0.0,6767400.0,100.0,0.0,100.0,2023-08-20 22:08:45,2023-08-24 00:00:42,
qth_0.25,2.0,2329.15,4994.8,0.0,4191551.0,100.0,0.0,100.0,2023-08-24 00:44:56,2023-08-25 15:34:06,
qth_0.25,3.0,1136.983,4995.0,0.0,2912574.0,100.0,0.0,100.0,2023-08-25 16:06:37,2023-08-26 11:03:37,
qth_0.25,0.0,0.0,4303.4,0.0,67689.0,0.2,0.0,8.0,2023-08-20 20:45:27,2023-08-20 20:45:27,components
qth_0.25,1.0,0.0,4303.4,0.0,1312.0,20.3,0.0,8.0,2023-08-20 20:45:41,2023-08-20 20:45:41,components
qth_0.25,2.0,0.0,4303.4,0.0,567.0,35.4,0.0,8.0,2023-08-20 20:45:55,2023-08-20 20:45:55,components
qth_0.25,3.0,0.0,4303.4,0.0,239.0,50.6,0.0,8.0,2023-08-20 20:46:09,2023-08-20 20:46:09,components
relu,0.0,43.167,4999.8,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:45:36,2023-08-20 21:28:47,
relu,1.0,4975.45,5027.2,0.0,6768900.0,100.0,0.0,100.0,2023-08-20 22:20:18,2023-08-24 09:15:47,
relu,2.0,1948.2,5027.2,0.0,3342989.0,100.0,0.0,100.0,2023-08-24 10:05:14,2023-08-25 18:33:27,
relu,3.0,750.0,5027.2,0.0,1654092.0,100.0,0.0,100.0,2023-08-25 19:08:02,2023-08-26 07:38:03,
relu,0.0,0.0,4303.4,0.0,67689.0,0.4,0.0,8.0,2023-08-20 20:45:33,2023-08-20 20:45:33,components
relu,1.0,0.0,4303.4,0.0,2048.0,0.0,0.0,8.0,2023-08-20 20:45:48,2023-08-20 20:45:49,components
relu,2.0,0.0,4303.4,0.0,896.0,0.0,0.0,8.0,2023-08-20 20:46:02,2023-08-20 20:46:03,components
relu,3.0,0.0,4303.4,0.0,384.0,0.0,0.0,8.0,2023-08-20 20:46:16,2023-08-20 20:46:16,components
mean,0.0,43.417,5007.0,0.0,67689.0,100.0,0.0,100.0,2023-08-20 20:45:41,2023-08-20 21:29:08,
mean,1.0,5030.417,5030.0,0.0,6768900.0,100.0,0.0,100.0,2023-08-20 22:20:21,2023-08-24 10:10:47,
mean,2.0,1988.083,5030.0,0.0,3342718.0,100.0,0.0,100.0,2023-08-24 11:00:43,2023-08-25 20:08:49,
mean,3.0,743.983,5030.0,0.0,1653928.0,100.0,0.0,100.0,2023-08-25 20:42:00,2023-08-26 09:06:00,
mean,0.0,0.0,4303.4,0.0,67689.0,0.4,0.0,8.0,2023-08-20 20:45:39,2023-08-20 20:45:39,components
mean,1.0,0.0,4303.4,0.0,2048.0,0.0,0.0,8.0,2023-08-20 20:45:54,2023-08-20 20:45:54,components
mean,2.0,0.0,4303.4,0.0,896.0,0.0,0.0,8.0,2023-08-20 20:46:08,2023-08-20 20:46:09,components
mean,3.0,0.0,4303.4,0.0,384.0,0.0,0.0,8.0,2023-08-20 20:46:21,2023-08-20 20:46:21,components
