thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.25,0.0,0.05,4304.1,0.0,65661.0,9.2,0.0,16.0,2023-08-11 14:20:40,2023-08-11 14:20:44
qth_0.25,1.0,1.683,4305.2,0.0,96624.0,52.3,0.0,16.0,2023-08-11 14:21:25,2023-08-11 14:23:07
qth_0.25,2.0,0.767,4305.3,0.0,50287.0,70.3,0.0,16.0,2023-08-11 14:23:50,2023-08-11 14:24:37
qth_0.25,3.0,0.367,4305.3,0.0,26903.0,84.4,0.0,16.0,2023-08-11 14:25:20,2023-08-11 14:25:42
