thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
mean,0.0,14.667,4507.1,0.0,68875.0,100.0,0.0,60.0,2023-08-14 20:57:37,2023-08-14 21:12:17,None
mean,1.0,929.183,4515.6,0.0,4131840.0,100.0,0.0,60.0,2023-08-14 21:30:05,2023-08-15 12:59:17,None
mean,2.0,445.217,4515.7,0.0,2038452.0,100.0,0.0,60.0,2023-08-15 13:16:38,2023-08-15 20:41:51,None
mean,3.0,268.533,4515.7,0.0,998154.0,100.0,0.0,60.0,2023-08-15 20:55:04,2023-08-16 01:23:37,None
