thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,0.783,4309.1,0.0,61985.0,46.0,0.0,30.0,2023-08-14 14:22:22,2023-08-14 14:23:09,None
qth_0.75,1.0,21.167,4316.6,0.0,854790.0,92.9,0.0,30.0,2023-08-14 14:25:39,2023-08-14 14:46:50,None
qth_0.75,2.0,11.4,4317.1,0.0,517951.0,98.0,0.0,30.0,2023-08-14 14:48:37,2023-08-14 15:00:01,None
qth_0.75,3.0,7.35,4318.0,0.0,348969.0,99.5,0.0,30.0,2023-08-14 15:01:48,2023-08-14 15:09:09,None
qth_0.75,0.0,0.05,4304.1,0.0,61985.0,9.8,0.0,17.0,2023-08-14 14:22:23,2023-08-14 14:22:26,components
qth_0.75,1.0,1.35,4304.8,0.0,103751.0,62.1,0.0,17.0,2023-08-14 14:23:03,2023-08-14 14:24:24,components
qth_0.75,2.0,0.617,4305.0,0.0,55566.0,79.3,0.0,17.0,2023-08-14 14:24:58,2023-08-14 14:25:35,components
qth_0.75,3.0,0.3,4305.2,0.0,32038.0,90.2,0.0,17.0,2023-08-14 14:26:07,2023-08-14 14:26:26,components
qth_0.5,0.0,1.217,4314.0,0.0,61985.0,55.8,0.0,30.0,2023-08-14 14:22:23,2023-08-14 14:23:38,None
qth_0.5,1.0,31.133,4320.5,0.0,1036800.0,97.1,0.0,30.0,2023-08-14 14:26:53,2023-08-14 14:58:01,None
qth_0.5,2.0,14.0,4320.6,0.0,496792.0,99.1,0.0,30.0,2023-08-14 15:00:20,2023-08-14 15:14:21,None
qth_0.5,3.0,5.8,4322.9,0.0,239427.0,99.6,0.0,30.0,2023-08-14 15:16:24,2023-08-14 15:22:12,None
qth_0.5,0.0,0.133,4304.2,0.0,61985.0,22.9,0.0,17.0,2023-08-14 14:22:22,2023-08-14 14:22:31,components
qth_0.5,1.0,3.2,4305.3,0.0,241774.0,70.9,0.0,17.0,2023-08-14 14:23:16,2023-08-14 14:26:28,components
qth_0.5,2.0,1.183,4305.4,0.0,112760.0,80.0,0.0,17.0,2023-08-14 14:27:10,2023-08-14 14:28:22,components
qth_0.5,3.0,0.517,4305.8,0.0,52577.0,84.7,0.0,17.0,2023-08-14 14:28:58,2023-08-14 14:29:30,components
qth_0.25,0.0,0.85,4309.8,0.0,61985.0,48.7,0.0,30.0,2023-08-14 14:22:26,2023-08-14 14:23:18,None
qth_0.25,1.0,22.417,4317.4,0.0,906420.0,93.6,0.0,30.0,2023-08-14 14:25:47,2023-08-14 14:48:13,None
qth_0.25,2.0,12.15,4319.8,0.0,543528.0,98.1,0.0,30.0,2023-08-14 14:50:02,2023-08-14 15:02:12,None
qth_0.25,3.0,7.933,4319.8,0.0,370066.0,99.4,0.0,30.0,2023-08-14 15:04:00,2023-08-14 15:11:57,None
qth_0.25,0.0,0.05,4304.1,0.0,61985.0,10.1,0.0,17.0,2023-08-14 14:22:22,2023-08-14 14:22:26,components
qth_0.25,1.0,1.35,4304.9,0.0,106539.0,61.1,0.0,17.0,2023-08-14 14:23:02,2023-08-14 14:24:23,components
qth_0.25,2.0,0.617,4304.9,0.0,55915.0,79.6,0.0,17.0,2023-08-14 14:24:57,2023-08-14 14:25:35,components
qth_0.25,3.0,0.3,4305.2,0.0,32271.0,90.4,0.0,17.0,2023-08-14 14:26:09,2023-08-14 14:26:27,components
relu,0.0,1.233,4313.9,0.0,61985.0,55.7,0.0,30.0,2023-08-14 14:22:23,2023-08-14 14:23:38,None
relu,1.0,30.917,4316.6,0.0,1035180.0,97.0,0.0,30.0,2023-08-14 14:26:53,2023-08-14 14:57:49,None
relu,2.0,14.067,4320.6,0.0,497642.0,99.1,0.0,30.0,2023-08-14 15:00:11,2023-08-14 15:14:15,None
relu,3.0,5.8,4322.9,0.0,239992.0,99.6,0.0,30.0,2023-08-14 15:16:20,2023-08-14 15:22:08,None
relu,0.0,0.133,4304.2,0.0,61985.0,22.7,0.0,17.0,2023-08-14 14:22:24,2023-08-14 14:22:33,components
relu,1.0,3.133,4305.3,0.0,239683.0,71.0,0.0,17.0,2023-08-14 14:23:16,2023-08-14 14:26:25,components
relu,2.0,1.2,4305.4,0.0,112462.0,79.9,0.0,17.0,2023-08-14 14:27:07,2023-08-14 14:28:19,components
relu,3.0,0.517,4305.8,0.0,52549.0,84.7,0.0,17.0,2023-08-14 14:28:55,2023-08-14 14:29:27,components
mean,0.0,1.233,4313.9,0.0,61985.0,55.7,0.0,30.0,2023-08-14 14:22:28,2023-08-14 14:23:42,None
mean,1.0,30.783,4316.6,0.0,1035180.0,97.0,0.0,30.0,2023-08-14 14:26:58,2023-08-14 14:57:46,None
mean,2.0,14.0,4320.6,0.0,497642.0,99.1,0.0,30.0,2023-08-14 15:00:08,2023-08-14 15:14:08,None
mean,3.0,5.817,4322.9,0.0,239992.0,99.6,0.0,30.0,2023-08-14 15:16:11,2023-08-14 15:22:00,None
mean,0.0,0.133,4304.2,0.0,61985.0,22.7,0.0,17.0,2023-08-14 14:22:26,2023-08-14 14:22:34,components
mean,1.0,3.133,4305.3,0.0,239683.0,71.0,0.0,17.0,2023-08-14 14:23:18,2023-08-14 14:26:26,components
mean,2.0,1.183,4305.4,0.0,112462.0,79.9,0.0,17.0,2023-08-14 14:27:08,2023-08-14 14:28:19,components
mean,3.0,0.5,4305.8,0.0,52549.0,84.7,0.0,17.0,2023-08-14 14:28:56,2023-08-14 14:29:27,components
