thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,0.783,4309.1,0.0,61985.0,46.0,0.0,30.0,2023-08-14 14:22:22,2023-08-14 14:23:09,
qth_0.75,1.0,21.167,4316.6,0.0,854790.0,92.9,0.0,30.0,2023-08-14 14:25:39,2023-08-14 14:46:50,
qth_0.75,2.0,11.4,4317.1,0.0,517951.0,98.0,0.0,30.0,2023-08-14 14:48:37,2023-08-14 15:00:01,
qth_0.75,3.0,7.35,4318.0,0.0,348969.0,99.5,0.0,30.0,2023-08-14 15:01:48,2023-08-14 15:09:09,
