y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5997,258,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
1,5997,35,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
2,5997,258,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
3,5997,173,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
4,5994,306,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
5,5996,57,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
6,5995,1135,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
7,5998,167,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
8,5999,18,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
9,5998,60,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
all,59968,2467,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.75
0,5997,258,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
1,5997,35,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
2,5997,258,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
3,5997,173,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
4,5994,306,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
5,5996,57,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
6,5995,1135,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
7,5998,167,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
8,5999,18,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
9,5998,60,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
all,59968,2467,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.75
0,5997,258,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
1,5997,35,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
2,5997,258,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
3,5997,173,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
4,5994,306,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
5,5996,57,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
6,5995,1135,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
7,5998,167,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
8,5999,18,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
9,5998,60,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
all,59968,2467,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.75
0,5997,258,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
1,5997,35,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
2,5997,258,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
3,5997,173,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
4,5994,306,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
5,5996,57,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
6,5995,1135,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
7,5998,167,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
8,5999,18,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
9,5998,60,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
all,59968,2467,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.75
0,1000,82,2,1,1,0.002,0.5,0.012195121951219513,0,components,8,test,qth_0.75
1,997,15,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
2,999,90,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
3,999,65,2,1,1,0.002002002002002,0.5,0.015384615384615385,0,components,8,test,qth_0.75
4,999,109,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
5,997,25,1,1,0,0.0010030090270812,1.0,0.04,0,components,8,test,qth_0.75
6,999,292,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
7,999,39,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
8,997,11,2,0,2,0.0020060180541624,1.0,0.0,0,components,8,test,qth_0.75
9,998,24,0,0,0,0.0,0.0,0.0,0,components,8,test,qth_0.75
all,9984,752,7,3,4,0.0007011217948717,0.4285714285714285,0.003989361702127659,0,components,8,test,qth_0.75
0,1000,82,2,1,1,0.002,0.5,0.012195121951219513,1,components,8,test,qth_0.75
1,997,15,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
2,999,90,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
3,999,65,2,1,1,0.002002002002002,0.5,0.015384615384615385,1,components,8,test,qth_0.75
4,999,109,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
5,997,25,1,1,0,0.0010030090270812,1.0,0.04,1,components,8,test,qth_0.75
6,999,292,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
7,999,39,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
8,997,11,2,0,2,0.0020060180541624,1.0,0.0,1,components,8,test,qth_0.75
9,998,24,0,0,0,0.0,0.0,0.0,1,components,8,test,qth_0.75
all,9984,752,7,3,4,0.0007011217948717,0.4285714285714285,0.003989361702127659,1,components,8,test,qth_0.75
0,1000,82,2,1,1,0.002,0.5,0.012195121951219513,2,components,8,test,qth_0.75
1,997,15,0,0,0,0.0,0.0,0.0,2,components,8,test,qth_0.75
2,999,90,0,0,0,0.0,0.0,0.0,2,components,8,test,qth_0.75
3,999,65,2,1,1,0.002002002002002,0.5,0.015384615384615385,2,components,8,test,qth_0.75
