y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_%,unrecognized_and_misclassified_%,unrecognized_misclassified_%,eta,subset_name,num_neurons,stage,thld
0,5923.0,58.0,48.0,48.0,0.0081040013506668,1.0,0.8275862068965517,0,,30.0,train,mean
1,6742.0,101.0,66.0,66.0,0.0097893800059329,1.0,0.6534653465346535,0,,30.0,train,mean
2,5958.0,270.0,211.0,211.0,0.035414568647197,1.0,0.7814814814814814,0,,30.0,train,mean
3,6131.0,201.0,150.0,150.0,0.0244658293916163,1.0,0.746268656716418,0,,30.0,train,mean
4,5842.0,278.0,167.0,167.0,0.0285861006504621,1.0,0.6007194244604317,0,,30.0,train,mean
5,5421.0,133.0,109.0,109.0,0.0201069913300129,1.0,0.8195488721804511,0,,30.0,train,mean
6,5918.0,131.0,85.0,85.0,0.0143629604596147,1.0,0.648854961832061,0,,30.0,train,mean
7,6265.0,162.0,108.0,108.0,0.0172386272944932,1.0,0.6666666666666666,0,,30.0,train,mean
8,5851.0,239.0,196.0,196.0,0.0334985472568791,1.0,0.8200836820083682,0,,30.0,train,mean
9,5949.0,230.0,159.0,159.0,0.02672718103883,1.0,0.691304347826087,0,,30.0,train,mean
all,60000.0,1803.0,1299.0,1299.0,0.02165,1.0,0.7204658901830283,0,,30.0,train,mean
0,5923.0,58.0,48.0,48.0,0.0081040013506668,1.0,0.8275862068965517,1,,30.0,train,mean
1,6742.0,101.0,66.0,66.0,0.0097893800059329,1.0,0.6534653465346535,1,,30.0,train,mean
2,5958.0,270.0,211.0,211.0,0.035414568647197,1.0,0.7814814814814814,1,,30.0,train,mean
3,6131.0,201.0,150.0,150.0,0.0244658293916163,1.0,0.746268656716418,1,,30.0,train,mean
4,5842.0,278.0,167.0,167.0,0.0285861006504621,1.0,0.6007194244604317,1,,30.0,train,mean
5,5421.0,133.0,109.0,109.0,0.0201069913300129,1.0,0.8195488721804511,1,,30.0,train,mean
6,5918.0,131.0,85.0,85.0,0.0143629604596147,1.0,0.648854961832061,1,,30.0,train,mean
7,6265.0,162.0,108.0,108.0,0.0172386272944932,1.0,0.6666666666666666,1,,30.0,train,mean
8,5851.0,239.0,196.0,196.0,0.0334985472568791,1.0,0.8200836820083682,1,,30.0,train,mean
9,5949.0,230.0,159.0,159.0,0.02672718103883,1.0,0.691304347826087,1,,30.0,train,mean
all,60000.0,1803.0,1299.0,1299.0,0.02165,1.0,0.7204658901830283,1,,30.0,train,mean
0,5923.0,58.0,48.0,48.0,0.0081040013506668,1.0,0.8275862068965517,2,,30.0,train,mean
1,6742.0,101.0,66.0,66.0,0.0097893800059329,1.0,0.6534653465346535,2,,30.0,train,mean
2,5958.0,270.0,211.0,211.0,0.035414568647197,1.0,0.7814814814814814,2,,30.0,train,mean
3,6131.0,201.0,150.0,150.0,0.0244658293916163,1.0,0.746268656716418,2,,30.0,train,mean
4,5842.0,278.0,167.0,167.0,0.0285861006504621,1.0,0.6007194244604317,2,,30.0,train,mean
5,5421.0,133.0,109.0,109.0,0.0201069913300129,1.0,0.8195488721804511,2,,30.0,train,mean
6,5918.0,131.0,85.0,85.0,0.0143629604596147,1.0,0.648854961832061,2,,30.0,train,mean
7,6265.0,162.0,108.0,108.0,0.0172386272944932,1.0,0.6666666666666666,2,,30.0,train,mean
8,5851.0,239.0,196.0,196.0,0.0334985472568791,1.0,0.8200836820083682,2,,30.0,train,mean
9,5949.0,230.0,159.0,159.0,0.02672718103883,1.0,0.691304347826087,2,,30.0,train,mean
all,60000.0,1803.0,1299.0,1299.0,0.02165,1.0,0.7204658901830283,2,,30.0,train,mean
0,5923.0,58.0,48.0,48.0,0.0081040013506668,1.0,0.8275862068965517,3,,30.0,train,mean
1,6742.0,101.0,66.0,66.0,0.0097893800059329,1.0,0.6534653465346535,3,,30.0,train,mean
2,5958.0,270.0,211.0,211.0,0.035414568647197,1.0,0.7814814814814814,3,,30.0,train,mean
3,6131.0,201.0,150.0,150.0,0.0244658293916163,1.0,0.746268656716418,3,,30.0,train,mean
4,5842.0,278.0,167.0,167.0,0.0285861006504621,1.0,0.6007194244604317,3,,30.0,train,mean
5,5421.0,133.0,109.0,109.0,0.0201069913300129,1.0,0.8195488721804511,3,,30.0,train,mean
6,5918.0,131.0,85.0,85.0,0.0143629604596147,1.0,0.648854961832061,3,,30.0,train,mean
7,6265.0,162.0,108.0,108.0,0.0172386272944932,1.0,0.6666666666666666,3,,30.0,train,mean
8,5851.0,239.0,196.0,196.0,0.0334985472568791,1.0,0.8200836820083682,3,,30.0,train,mean
9,5949.0,230.0,159.0,159.0,0.02672718103883,1.0,0.691304347826087,3,,30.0,train,mean
all,60000.0,1803.0,1299.0,1299.0,0.02165,1.0,0.7204658901830283,3,,30.0,train,mean
0,979.0,7.0,7.0,7.0,0.0071501532175689,1.0,1.0,0,,30.0,test,mean
1,1133.0,8.0,6.0,6.0,0.0052956751985878,1.0,0.75,0,,30.0,test,mean
2,1030.0,45.0,35.0,35.0,0.0339805825242718,1.0,0.7777777777777778,0,,30.0,test,mean
3,1008.0,32.0,24.0,24.0,0.0238095238095238,1.0,0.75,0,,30.0,test,mean
4,980.0,33.0,17.0,17.0,0.0173469387755102,1.0,0.5151515151515151,0,,30.0,test,mean
5,890.0,18.0,15.0,15.0,0.0168539325842696,1.0,0.8333333333333334,0,,30.0,test,mean
6,956.0,31.0,20.0,20.0,0.0209205020920502,1.0,0.6451612903225806,0,,30.0,test,mean
7,1027.0,36.0,24.0,24.0,0.0233690360272638,1.0,0.6666666666666666,0,,30.0,test,mean
8,973.0,36.0,31.0,31.0,0.0318602261048304,1.0,0.8611111111111112,0,,30.0,test,mean
9,1008.0,38.0,28.0,28.0,0.0277777777777777,1.0,0.7368421052631579,0,,30.0,test,mean
all,9984.0,284.0,207.0,207.0,0.020733173076923,1.0,0.7288732394366197,0,,30.0,test,mean
0,979.0,7.0,7.0,7.0,0.0071501532175689,1.0,1.0,1,,30.0,test,mean
1,1133.0,8.0,6.0,6.0,0.0052956751985878,1.0,0.75,1,,30.0,test,mean
2,1030.0,45.0,35.0,35.0,0.0339805825242718,1.0,0.7777777777777778,1,,30.0,test,mean
3,1008.0,32.0,24.0,24.0,0.0238095238095238,1.0,0.75,1,,30.0,test,mean
