y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_%,unrecognized_and_misclassified_%,unrecognized_misclassified_%,eta,subset_name,num_neurons,stage,thld
0,5923.0,58.0,39.0,39.0,0.0065845010974168,1.0,0.6724137931034483,0,,30.0,train,relu
1,6742.0,101.0,58.0,58.0,0.0086027884900622,1.0,0.5742574257425742,0,,30.0,train,relu
2,5958.0,270.0,197.0,197.0,0.0330647868412218,1.0,0.7296296296296296,0,,30.0,train,relu
3,6131.0,201.0,154.0,154.0,0.0251182515087261,1.0,0.7661691542288557,0,,30.0,train,relu
4,5842.0,278.0,151.0,151.0,0.0258473125641903,1.0,0.5431654676258992,0,,30.0,train,relu
5,5421.0,133.0,80.0,80.0,0.0147574248293672,1.0,0.6015037593984962,0,,30.0,train,relu
6,5918.0,131.0,52.0,52.0,0.008786752281176,1.0,0.3969465648854962,0,,30.0,train,relu
7,6265.0,162.0,83.0,83.0,0.0132482043096568,1.0,0.5123456790123457,0,,30.0,train,relu
8,5851.0,239.0,172.0,172.0,0.0293966843274653,1.0,0.7196652719665272,0,,30.0,train,relu
9,5949.0,230.0,153.0,153.0,0.0257186081694402,1.0,0.6652173913043479,0,,30.0,train,relu
all,60000.0,1803.0,1139.0,1139.0,0.0189833333333333,1.0,0.6317249029395452,0,,30.0,train,relu
0,5923.0,58.0,39.0,39.0,0.0065845010974168,1.0,0.6724137931034483,1,,30.0,train,relu
1,6742.0,101.0,58.0,58.0,0.0086027884900622,1.0,0.5742574257425742,1,,30.0,train,relu
2,5958.0,270.0,197.0,197.0,0.0330647868412218,1.0,0.7296296296296296,1,,30.0,train,relu
3,6131.0,201.0,154.0,154.0,0.0251182515087261,1.0,0.7661691542288557,1,,30.0,train,relu
4,5842.0,278.0,151.0,151.0,0.0258473125641903,1.0,0.5431654676258992,1,,30.0,train,relu
5,5421.0,133.0,80.0,80.0,0.0147574248293672,1.0,0.6015037593984962,1,,30.0,train,relu
6,5918.0,131.0,52.0,52.0,0.008786752281176,1.0,0.3969465648854962,1,,30.0,train,relu
7,6265.0,162.0,83.0,83.0,0.0132482043096568,1.0,0.5123456790123457,1,,30.0,train,relu
8,5851.0,239.0,172.0,172.0,0.0293966843274653,1.0,0.7196652719665272,1,,30.0,train,relu
9,5949.0,230.0,153.0,153.0,0.0257186081694402,1.0,0.6652173913043479,1,,30.0,train,relu
all,60000.0,1803.0,1139.0,1139.0,0.0189833333333333,1.0,0.6317249029395452,1,,30.0,train,relu
0,5923.0,58.0,39.0,39.0,0.0065845010974168,1.0,0.6724137931034483,2,,30.0,train,relu
1,6742.0,101.0,58.0,58.0,0.0086027884900622,1.0,0.5742574257425742,2,,30.0,train,relu
2,5958.0,270.0,197.0,197.0,0.0330647868412218,1.0,0.7296296296296296,2,,30.0,train,relu
3,6131.0,201.0,154.0,154.0,0.0251182515087261,1.0,0.7661691542288557,2,,30.0,train,relu
4,5842.0,278.0,151.0,151.0,0.0258473125641903,1.0,0.5431654676258992,2,,30.0,train,relu
5,5421.0,133.0,80.0,80.0,0.0147574248293672,1.0,0.6015037593984962,2,,30.0,train,relu
6,5918.0,131.0,52.0,52.0,0.008786752281176,1.0,0.3969465648854962,2,,30.0,train,relu
7,6265.0,162.0,83.0,83.0,0.0132482043096568,1.0,0.5123456790123457,2,,30.0,train,relu
8,5851.0,239.0,172.0,172.0,0.0293966843274653,1.0,0.7196652719665272,2,,30.0,train,relu
9,5949.0,230.0,153.0,153.0,0.0257186081694402,1.0,0.6652173913043479,2,,30.0,train,relu
all,60000.0,1803.0,1139.0,1139.0,0.0189833333333333,1.0,0.6317249029395452,2,,30.0,train,relu
0,5923.0,58.0,39.0,39.0,0.0065845010974168,1.0,0.6724137931034483,3,,30.0,train,relu
1,6742.0,101.0,58.0,58.0,0.0086027884900622,1.0,0.5742574257425742,3,,30.0,train,relu
2,5958.0,270.0,197.0,197.0,0.0330647868412218,1.0,0.7296296296296296,3,,30.0,train,relu
3,6131.0,201.0,154.0,154.0,0.0251182515087261,1.0,0.7661691542288557,3,,30.0,train,relu
4,5842.0,278.0,151.0,151.0,0.0258473125641903,1.0,0.5431654676258992,3,,30.0,train,relu
5,5421.0,133.0,80.0,80.0,0.0147574248293672,1.0,0.6015037593984962,3,,30.0,train,relu
6,5918.0,131.0,52.0,52.0,0.008786752281176,1.0,0.3969465648854962,3,,30.0,train,relu
7,6265.0,162.0,83.0,83.0,0.0132482043096568,1.0,0.5123456790123457,3,,30.0,train,relu
8,5851.0,239.0,172.0,172.0,0.0293966843274653,1.0,0.7196652719665272,3,,30.0,train,relu
9,5949.0,230.0,153.0,153.0,0.0257186081694402,1.0,0.6652173913043479,3,,30.0,train,relu
all,60000.0,1803.0,1139.0,1139.0,0.0189833333333333,1.0,0.6317249029395452,3,,30.0,train,relu
0,979.0,7.0,6.0,6.0,0.0061287027579162,1.0,0.8571428571428571,0,,30.0,test,relu
1,1133.0,8.0,7.0,7.0,0.0061782877316857,1.0,0.875,0,,30.0,test,relu
2,1030.0,45.0,39.0,39.0,0.0378640776699029,1.0,0.8666666666666667,0,,30.0,test,relu
3,1008.0,32.0,25.0,25.0,0.0248015873015873,1.0,0.78125,0,,30.0,test,relu
4,980.0,33.0,19.0,19.0,0.0193877551020408,1.0,0.5757575757575758,0,,30.0,test,relu
5,890.0,18.0,11.0,11.0,0.0123595505617977,1.0,0.6111111111111112,0,,30.0,test,relu
6,956.0,31.0,12.0,12.0,0.0125523012552301,1.0,0.3870967741935484,0,,30.0,test,relu
7,1027.0,36.0,21.0,21.0,0.0204479065238558,1.0,0.5833333333333334,0,,30.0,test,relu
8,973.0,36.0,26.0,26.0,0.02672147995889,1.0,0.7222222222222222,0,,30.0,test,relu
9,1008.0,38.0,29.0,29.0,0.0287698412698412,1.0,0.7631578947368421,0,,30.0,test,relu
all,9984.0,284.0,195.0,195.0,0.01953125,1.0,0.6866197183098591,0,,30.0,test,relu
0,979.0,7.0,6.0,6.0,0.0061287027579162,1.0,0.8571428571428571,1,,30.0,test,relu
1,1133.0,8.0,7.0,7.0,0.0061782877316857,1.0,0.875,1,,30.0,test,relu
2,1030.0,45.0,39.0,39.0,0.0378640776699029,1.0,0.8666666666666667,1,,30.0,test,relu
3,1008.0,32.0,25.0,25.0,0.0248015873015873,1.0,0.78125,1,,30.0,test,relu
4,980.0,33.0,19.0,19.0,0.0193877551020408,1.0,0.5757575757575758,1,,30.0,test,relu
5,890.0,18.0,11.0,11.0,0.0123595505617977,1.0,0.6111111111111112,1,,30.0,test,relu
