y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5923,58,37,37,0,0.0062468343744723,1.0,0.6379310344827587,0,,30,train,qth_0.75
1,6742,101,75,75,0,0.0111242954612874,1.0,0.7425742574257426,0,,30,train,qth_0.75
2,5958,270,158,158,0,0.0265189660960053,1.0,0.5851851851851851,0,,30,train,qth_0.75
3,6131,201,113,113,0,0.018430924808351,1.0,0.5621890547263682,0,,30,train,qth_0.75
4,5842,278,168,168,0,0.0287572749058541,1.0,0.60431654676259,0,,30,train,qth_0.75
5,5421,133,85,85,0,0.0156797638812027,1.0,0.6390977443609023,0,,30,train,qth_0.75
6,5918,131,60,60,0,0.0101385603244339,1.0,0.4580152671755725,0,,30,train,qth_0.75
7,6265,162,91,91,0,0.0145251396648044,1.0,0.5617283950617284,0,,30,train,qth_0.75
8,5851,239,141,141,0,0.0240984447103059,1.0,0.5899581589958159,0,,30,train,qth_0.75
9,5949,230,119,119,0,0.0200033619095646,1.0,0.5173913043478261,0,,30,train,qth_0.75
all,60000,1803,1047,1047,0,0.01745,1.0,0.5806988352745425,0,,30,train,qth_0.75
0,5923,58,37,37,0,0.0062468343744723,1.0,0.6379310344827587,1,,30,train,qth_0.75
1,6742,101,75,75,0,0.0111242954612874,1.0,0.7425742574257426,1,,30,train,qth_0.75
2,5958,270,158,158,0,0.0265189660960053,1.0,0.5851851851851851,1,,30,train,qth_0.75
3,6131,201,113,113,0,0.018430924808351,1.0,0.5621890547263682,1,,30,train,qth_0.75
4,5842,278,168,168,0,0.0287572749058541,1.0,0.60431654676259,1,,30,train,qth_0.75
5,5421,133,85,85,0,0.0156797638812027,1.0,0.6390977443609023,1,,30,train,qth_0.75
6,5918,131,60,60,0,0.0101385603244339,1.0,0.4580152671755725,1,,30,train,qth_0.75
7,6265,162,91,91,0,0.0145251396648044,1.0,0.5617283950617284,1,,30,train,qth_0.75
8,5851,239,141,141,0,0.0240984447103059,1.0,0.5899581589958159,1,,30,train,qth_0.75
9,5949,230,119,119,0,0.0200033619095646,1.0,0.5173913043478261,1,,30,train,qth_0.75
all,60000,1803,1047,1047,0,0.01745,1.0,0.5806988352745425,1,,30,train,qth_0.75
0,5923,58,37,37,0,0.0062468343744723,1.0,0.6379310344827587,2,,30,train,qth_0.75
1,6742,101,75,75,0,0.0111242954612874,1.0,0.7425742574257426,2,,30,train,qth_0.75
2,5958,270,158,158,0,0.0265189660960053,1.0,0.5851851851851851,2,,30,train,qth_0.75
3,6131,201,113,113,0,0.018430924808351,1.0,0.5621890547263682,2,,30,train,qth_0.75
4,5842,278,168,168,0,0.0287572749058541,1.0,0.60431654676259,2,,30,train,qth_0.75
5,5421,133,85,85,0,0.0156797638812027,1.0,0.6390977443609023,2,,30,train,qth_0.75
6,5918,131,60,60,0,0.0101385603244339,1.0,0.4580152671755725,2,,30,train,qth_0.75
7,6265,162,91,91,0,0.0145251396648044,1.0,0.5617283950617284,2,,30,train,qth_0.75
8,5851,239,141,141,0,0.0240984447103059,1.0,0.5899581589958159,2,,30,train,qth_0.75
9,5949,230,119,119,0,0.0200033619095646,1.0,0.5173913043478261,2,,30,train,qth_0.75
all,60000,1803,1047,1047,0,0.01745,1.0,0.5806988352745425,2,,30,train,qth_0.75
0,5923,58,37,37,0,0.0062468343744723,1.0,0.6379310344827587,3,,30,train,qth_0.75
1,6742,101,75,75,0,0.0111242954612874,1.0,0.7425742574257426,3,,30,train,qth_0.75
2,5958,270,158,158,0,0.0265189660960053,1.0,0.5851851851851851,3,,30,train,qth_0.75
3,6131,201,113,113,0,0.018430924808351,1.0,0.5621890547263682,3,,30,train,qth_0.75
4,5842,278,168,168,0,0.0287572749058541,1.0,0.60431654676259,3,,30,train,qth_0.75
5,5421,133,85,85,0,0.0156797638812027,1.0,0.6390977443609023,3,,30,train,qth_0.75
