thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,0.0,0.4,4306.6,0.0,58197.0,19.0,0.0,30.0,2023-08-11 13:39:26,2023-08-11 13:39:50
relu,1.0,9.483,4310.0,0.0,332340.0,87.4,0.0,30.0,2023-08-11 13:42:31,2023-08-11 13:52:01
relu,2.0,3.217,4310.0,0.0,161541.0,96.9,0.0,30.0,2023-08-11 13:53:10,2023-08-11 13:56:24
relu,3.0,1.5,4310.0,0.0,85236.0,99.3,0.0,30.0,2023-08-11 13:57:32,2023-08-11 13:59:03
