thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,1.0,1.0,4304.6,0.0,55250.0,64.7,0.0,17.0,2023-08-11 13:43:48,2023-08-11 13:44:48
relu,2.0,0.383,4304.6,0.0,27878.0,80.2,0.0,17.0,2023-08-11 13:45:30,2023-08-11 13:45:53
relu,3.0,0.167,4304.6,0.0,14338.0,90.4,0.0,17.0,2023-08-11 13:46:31,2023-08-11 13:46:42
relu,0.0,0.0,4303.6,0.0,67897.0,0.6,0.0,10.0,2023-08-11 13:43:04,2023-08-11 13:43:04
relu,1.0,0.05,4303.6,0.0,4410.0,31.0,0.0,10.0,2023-08-11 13:43:35,2023-08-11 13:43:38
relu,2.0,0.017,4303.6,0.0,2045.0,44.1,0.0,10.0,2023-08-11 13:44:09,2023-08-11 13:44:11
relu,3.0,0.0,4303.6,0.0,958.0,52.8,0.0,10.0,2023-08-11 13:44:41,2023-08-11 13:44:41
mean,0.0,0.65,4308.3,0.0,67897.0,26.3,0.0,30.0,2023-08-11 13:43:12,2023-08-11 13:43:52
mean,1.0,12.85,4313.4,0.0,534690.0,88.0,0.0,30.0,2023-08-11 13:46:29,2023-08-11 13:59:20
mean,2.0,4.217,4313.6,0.0,247319.0,96.5,0.0,30.0,2023-08-11 14:00:30,2023-08-11 14:04:44
mean,3.0,1.683,4314.1,0.0,119872.0,98.9,0.0,30.0,2023-08-11 14:05:49,2023-08-11 14:07:31
mean,0.0,0.05,4304.1,0.0,67897.0,7.4,0.0,17.0,2023-08-11 13:44:48,2023-08-11 13:44:52
mean,1.0,1.317,4304.7,0.0,85068.0,66.3,0.0,17.0,2023-08-11 13:45:40,2023-08-11 13:47:00
mean,2.0,0.433,4304.7,0.0,41041.0,79.8,0.0,17.0,2023-08-11 13:47:34,2023-08-11 13:48:01
mean,3.0,0.167,4304.7,0.0,19443.0,88.2,0.0,17.0,2023-08-11 13:48:31,2023-08-11 13:48:42
mean,0.0,0.0,4303.6,0.0,67897.0,0.9,0.0,10.0,2023-08-11 13:46:14,2023-08-11 13:46:14
mean,1.0,0.05,4303.6,0.0,6110.0,25.2,0.0,10.0,2023-08-11 13:46:40,2023-08-11 13:46:44
mean,2.0,0.017,4303.6,0.0,2727.0,32.8,0.0,10.0,2023-08-11 13:47:08,2023-08-11 13:47:09
mean,3.0,0.0,4303.6,0.0,1241.0,36.7,0.0,10.0,2023-08-11 13:47:31,2023-08-11 13:47:32
