thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-14 09:02:19,2023-08-14 09:02:19
qth_0.75,1.0,0.0,4303.4,0.0,130.0,12.3,0.0,5.0,2023-08-14 09:02:36,2023-08-14 09:02:36
qth_0.75,2.0,0.0,4303.4,0.0,51.0,25.5,0.0,5.0,2023-08-14 09:02:53,2023-08-14 09:02:53
qth_0.75,3.0,0.0,4303.4,0.0,18.0,33.3,0.0,5.0,2023-08-14 09:03:10,2023-08-14 09:03:10
qth_0.75,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,3.0,2023-08-14 09:02:18,2023-08-14 09:02:18
qth_0.75,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-14 09:02:34,2023-08-14 09:02:34
qth_0.75,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-14 09:02:50,2023-08-14 09:02:50
qth_0.75,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-14 09:03:07,2023-08-14 09:03:07
qth_0.5,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-14 09:02:21,2023-08-14 09:02:21
qth_0.5,1.0,0.0,4303.4,0.0,160.0,0.0,0.0,5.0,2023-08-14 09:02:38,2023-08-14 09:02:38
qth_0.5,2.0,0.0,4303.4,0.0,64.0,0.0,0.0,5.0,2023-08-14 09:02:55,2023-08-14 09:02:55
qth_0.5,3.0,0.0,4303.4,0.0,24.0,0.0,0.0,5.0,2023-08-14 09:03:11,2023-08-14 09:03:11
qth_0.5,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,3.0,2023-08-14 09:02:19,2023-08-14 09:02:19
qth_0.5,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-14 09:02:36,2023-08-14 09:02:36
qth_0.5,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-14 09:02:51,2023-08-14 09:02:51
qth_0.5,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-14 09:03:06,2023-08-14 09:03:07
qth_0.25,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-14 09:02:21,2023-08-14 09:02:21
qth_0.25,1.0,0.0,4303.4,0.0,125.0,15.2,0.0,5.0,2023-08-14 09:02:37,2023-08-14 09:02:38
qth_0.25,2.0,0.0,4303.4,0.0,48.0,29.2,0.0,5.0,2023-08-14 09:02:53,2023-08-14 09:02:53
qth_0.25,3.0,0.0,4303.4,0.0,17.0,41.2,0.0,5.0,2023-08-14 09:03:08,2023-08-14 09:03:08
qth_0.25,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,3.0,2023-08-14 09:02:19,2023-08-14 09:02:19
qth_0.25,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-14 09:02:36,2023-08-14 09:02:36
qth_0.25,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-14 09:02:52,2023-08-14 09:02:52
qth_0.25,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-14 09:03:06,2023-08-14 09:03:06
relu,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-14 09:02:22,2023-08-14 09:02:22
relu,1.0,0.0,4303.4,0.0,160.0,0.0,0.0,5.0,2023-08-14 09:02:40,2023-08-14 09:02:40
relu,2.0,0.0,4303.4,0.0,64.0,0.0,0.0,5.0,2023-08-14 09:02:57,2023-08-14 09:02:58
relu,3.0,0.0,4303.4,0.0,24.0,0.0,0.0,5.0,2023-08-14 09:03:14,2023-08-14 09:03:14
relu,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,3.0,2023-08-14 09:02:22,2023-08-14 09:02:22
relu,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-14 09:02:38,2023-08-14 09:02:38
relu,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-14 09:02:53,2023-08-14 09:02:53
relu,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-14 09:03:07,2023-08-14 09:03:07
mean,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-14 09:02:25,2023-08-14 09:02:25
mean,1.0,0.0,4303.4,0.0,160.0,0.0,0.0,5.0,2023-08-14 09:02:42,2023-08-14 09:02:42
mean,2.0,0.0,4303.4,0.0,64.0,0.0,0.0,5.0,2023-08-14 09:02:58,2023-08-14 09:02:58
mean,3.0,0.0,4303.4,0.0,24.0,0.0,0.0,5.0,2023-08-14 09:03:14,2023-08-14 09:03:14
mean,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,3.0,2023-08-14 09:02:24,2023-08-14 09:02:24
mean,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-14 09:02:41,2023-08-14 09:02:41
mean,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-14 09:02:55,2023-08-14 09:02:55
mean,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-14 09:03:08,2023-08-14 09:03:08
