y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_%,unrecognized_and_misclassified_%,unrecognized_misclassified_%,eta,subset_name,num_neurons,stage,thld
0,5997.0,258.0,1.0,1.0,0.0001667500416875,1.0,0.003875968992248,0,top_third,10.0,train,qth_0.75
1,5997.0,35.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
2,5997.0,258.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
3,5997.0,173.0,1.0,1.0,0.0001667500416875,1.0,0.0057803468208092,0,top_third,10.0,train,qth_0.75
4,5994.0,306.0,1.0,1.0,0.0001668335001668,1.0,0.0032679738562091,0,top_third,10.0,train,qth_0.75
5,5996.0,57.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
6,5995.0,1135.0,1.0,1.0,0.0001668056713928,1.0,0.0008810572687224,0,top_third,10.0,train,qth_0.75
7,5998.0,167.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
8,5999.0,18.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
9,5998.0,60.0,0.0,0.0,0.0,0.0,1.0,0,top_third,10.0,train,qth_0.75
all,59968.0,2467.0,4.0,4.0,6.670224119530417e-05,1.0,0.0016214025131738,0,top_third,10.0,train,qth_0.75
0,5997.0,258.0,1.0,1.0,0.0001667500416875,1.0,0.003875968992248,1,top_third,10.0,train,qth_0.75
1,5997.0,35.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
2,5997.0,258.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
3,5997.0,173.0,1.0,1.0,0.0001667500416875,1.0,0.0057803468208092,1,top_third,10.0,train,qth_0.75
4,5994.0,306.0,1.0,1.0,0.0001668335001668,1.0,0.0032679738562091,1,top_third,10.0,train,qth_0.75
5,5996.0,57.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
6,5995.0,1135.0,1.0,1.0,0.0001668056713928,1.0,0.0008810572687224,1,top_third,10.0,train,qth_0.75
7,5998.0,167.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
8,5999.0,18.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
9,5998.0,60.0,0.0,0.0,0.0,0.0,1.0,1,top_third,10.0,train,qth_0.75
all,59968.0,2467.0,4.0,4.0,6.670224119530417e-05,1.0,0.0016214025131738,1,top_third,10.0,train,qth_0.75
0,5997.0,258.0,1.0,1.0,0.0001667500416875,1.0,0.003875968992248,2,top_third,10.0,train,qth_0.75
1,5997.0,35.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
2,5997.0,258.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
3,5997.0,173.0,1.0,1.0,0.0001667500416875,1.0,0.0057803468208092,2,top_third,10.0,train,qth_0.75
4,5994.0,306.0,1.0,1.0,0.0001668335001668,1.0,0.0032679738562091,2,top_third,10.0,train,qth_0.75
5,5996.0,57.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
6,5995.0,1135.0,1.0,1.0,0.0001668056713928,1.0,0.0008810572687224,2,top_third,10.0,train,qth_0.75
7,5998.0,167.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
8,5999.0,18.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
9,5998.0,60.0,0.0,0.0,0.0,0.0,1.0,2,top_third,10.0,train,qth_0.75
all,59968.0,2467.0,4.0,4.0,6.670224119530417e-05,1.0,0.0016214025131738,2,top_third,10.0,train,qth_0.75
0,5997.0,258.0,1.0,1.0,0.0001667500416875,1.0,0.003875968992248,3,top_third,10.0,train,qth_0.75
1,5997.0,35.0,0.0,0.0,0.0,0.0,1.0,3,top_third,10.0,train,qth_0.75
2,5997.0,258.0,0.0,0.0,0.0,0.0,1.0,3,top_third,10.0,train,qth_0.75
3,5997.0,173.0,1.0,1.0,0.0001667500416875,1.0,0.0057803468208092,3,top_third,10.0,train,qth_0.75
4,5994.0,306.0,1.0,1.0,0.0001668335001668,1.0,0.0032679738562091,3,top_third,10.0,train,qth_0.75
