y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5997,258,142,142,0,0.0236785059196264,1.0,0.5503875968992248,0,,30,train,relu
1,5997,35,21,21,0,0.0035017508754377,1.0,0.6,0,,30,train,relu
2,5997,258,197,197,0,0.0328497582124395,1.0,0.7635658914728682,0,,30,train,relu
3,5997,173,118,118,0,0.0196765049191262,1.0,0.6820809248554913,0,,30,train,relu
4,5994,306,195,195,0,0.0325325325325325,1.0,0.6372549019607843,0,,30,train,relu
5,5996,57,44,44,0,0.0073382254836557,1.0,0.7719298245614035,0,,30,train,relu
6,5995,1135,612,612,0,0.1020850708924103,1.0,0.5392070484581498,0,,30,train,relu
7,5998,167,76,76,0,0.0126708902967655,1.0,0.4550898203592814,0,,30,train,relu
8,5999,18,17,17,0,0.0028338056342723,1.0,0.9444444444444444,0,,30,train,relu
9,5998,60,16,16,0,0.0026675558519506,1.0,0.26666666666666666,0,,30,train,relu
all,59968,2467,1438,1438,0,0.0239794557097118,1.0,0.5828942034860154,0,,30,train,relu
0,5997,258,142,142,0,0.0236785059196264,1.0,0.5503875968992248,1,,30,train,relu
1,5997,35,21,21,0,0.0035017508754377,1.0,0.6,1,,30,train,relu
2,5997,258,197,197,0,0.0328497582124395,1.0,0.7635658914728682,1,,30,train,relu
3,5997,173,118,118,0,0.0196765049191262,1.0,0.6820809248554913,1,,30,train,relu
4,5994,306,195,195,0,0.0325325325325325,1.0,0.6372549019607843,1,,30,train,relu
5,5996,57,44,44,0,0.0073382254836557,1.0,0.7719298245614035,1,,30,train,relu
6,5995,1135,612,612,0,0.1020850708924103,1.0,0.5392070484581498,1,,30,train,relu
7,5998,167,76,76,0,0.0126708902967655,1.0,0.4550898203592814,1,,30,train,relu
8,5999,18,17,17,0,0.0028338056342723,1.0,0.9444444444444444,1,,30,train,relu
9,5998,60,16,16,0,0.0026675558519506,1.0,0.26666666666666666,1,,30,train,relu
all,59968,2467,1438,1438,0,0.0239794557097118,1.0,0.5828942034860154,1,,30,train,relu
0,5997,258,142,142,0,0.0236785059196264,1.0,0.5503875968992248,2,,30,train,relu
1,5997,35,21,21,0,0.0035017508754377,1.0,0.6,2,,30,train,relu
2,5997,258,197,197,0,0.0328497582124395,1.0,0.7635658914728682,2,,30,train,relu
3,5997,173,118,118,0,0.0196765049191262,1.0,0.6820809248554913,2,,30,train,relu
4,5994,306,195,195,0,0.0325325325325325,1.0,0.6372549019607843,2,,30,train,relu
5,5996,57,44,44,0,0.0073382254836557,1.0,0.7719298245614035,2,,30,train,relu
6,5995,1135,612,612,0,0.1020850708924103,1.0,0.5392070484581498,2,,30,train,relu
7,5998,167,76,76,0,0.0126708902967655,1.0,0.4550898203592814,2,,30,train,relu
8,5999,18,17,17,0,0.0028338056342723,1.0,0.9444444444444444,2,,30,train,relu
9,5998,60,16,16,0,0.0026675558519506,1.0,0.26666666666666666,2,,30,train,relu
all,59968,2467,1438,1438,0,0.0239794557097118,1.0,0.5828942034860154,2,,30,train,relu
