thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,0.0,0.033,4304.0,0.0,57501.0,5.8,0.0,16.0,2023-08-11 13:42:37,2023-08-11 13:42:40
relu,1.0,0.9,4304.5,0.0,53360.0,64.5,0.0,16.0,2023-08-11 13:43:27,2023-08-11 13:44:21
relu,2.0,0.317,4304.6,0.0,24343.0,80.4,0.0,16.0,2023-08-11 13:45:04,2023-08-11 13:45:24
relu,3.0,0.117,4304.6,0.0,10661.0,88.5,0.0,16.0,2023-08-11 13:46:01,2023-08-11 13:46:09
