y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_%,unrecognized_and_misclassified_%,unrecognized_misclassified_%,eta,subset_name,num_neurons,stage,thld
0,5997.0,258.0,161.0,161.0,0.0268467567116891,1.0,0.624031007751938,0,,30.0,train,qth_0.5
1,5997.0,35.0,24.0,24.0,0.0040020010005002,1.0,0.6857142857142857,0,,30.0,train,qth_0.5
2,5997.0,258.0,204.0,204.0,0.0340170085042521,1.0,0.7906976744186046,0,,30.0,train,qth_0.5
3,5997.0,173.0,127.0,127.0,0.0211772552943138,1.0,0.7341040462427746,0,,30.0,train,qth_0.5
4,5994.0,306.0,196.0,196.0,0.0326993660326993,1.0,0.6405228758169934,0,,30.0,train,qth_0.5
5,5996.0,57.0,47.0,47.0,0.0078385590393595,1.0,0.8245614035087719,0,,30.0,train,qth_0.5
6,5995.0,1135.0,635.0,635.0,0.1059216013344453,1.0,0.5594713656387665,0,,30.0,train,qth_0.5
7,5998.0,167.0,91.0,91.0,0.0151717239079693,1.0,0.5449101796407185,0,,30.0,train,qth_0.5
8,5999.0,18.0,16.0,16.0,0.0026671111851975,1.0,0.8888888888888888,0,,30.0,train,qth_0.5
9,5998.0,60.0,27.0,27.0,0.0045015005001667,1.0,0.45,0,,30.0,train,qth_0.5
all,59968.0,2467.0,1528.0,1528.0,0.0254802561366061,1.0,0.619375760032428,0,,30.0,train,qth_0.5
0,5997.0,258.0,161.0,161.0,0.0268467567116891,1.0,0.624031007751938,1,,30.0,train,qth_0.5
1,5997.0,35.0,24.0,24.0,0.0040020010005002,1.0,0.6857142857142857,1,,30.0,train,qth_0.5
2,5997.0,258.0,204.0,204.0,0.0340170085042521,1.0,0.7906976744186046,1,,30.0,train,qth_0.5
3,5997.0,173.0,127.0,127.0,0.0211772552943138,1.0,0.7341040462427746,1,,30.0,train,qth_0.5
4,5994.0,306.0,196.0,196.0,0.0326993660326993,1.0,0.6405228758169934,1,,30.0,train,qth_0.5
5,5996.0,57.0,47.0,47.0,0.0078385590393595,1.0,0.8245614035087719,1,,30.0,train,qth_0.5
6,5995.0,1135.0,635.0,635.0,0.1059216013344453,1.0,0.5594713656387665,1,,30.0,train,qth_0.5
7,5998.0,167.0,91.0,91.0,0.0151717239079693,1.0,0.5449101796407185,1,,30.0,train,qth_0.5
8,5999.0,18.0,16.0,16.0,0.0026671111851975,1.0,0.8888888888888888,1,,30.0,train,qth_0.5
9,5998.0,60.0,27.0,27.0,0.0045015005001667,1.0,0.45,1,,30.0,train,qth_0.5
all,59968.0,2467.0,1528.0,1528.0,0.0254802561366061,1.0,0.619375760032428,1,,30.0,train,qth_0.5
0,5997.0,258.0,161.0,161.0,0.0268467567116891,1.0,0.624031007751938,2,,30.0,train,qth_0.5
1,5997.0,35.0,24.0,24.0,0.0040020010005002,1.0,0.6857142857142857,2,,30.0,train,qth_0.5
2,5997.0,258.0,204.0,204.0,0.0340170085042521,1.0,0.7906976744186046,2,,30.0,train,qth_0.5
3,5997.0,173.0,127.0,127.0,0.0211772552943138,1.0,0.7341040462427746,2,,30.0,train,qth_0.5
4,5994.0,306.0,196.0,196.0,0.0326993660326993,1.0,0.6405228758169934,2,,30.0,train,qth_0.5
5,5996.0,57.0,47.0,47.0,0.0078385590393595,1.0,0.8245614035087719,2,,30.0,train,qth_0.5
6,5995.0,1135.0,635.0,635.0,0.1059216013344453,1.0,0.5594713656387665,2,,30.0,train,qth_0.5
7,5998.0,167.0,91.0,91.0,0.0151717239079693,1.0,0.5449101796407185,2,,30.0,train,qth_0.5
8,5999.0,18.0,16.0,16.0,0.0026671111851975,1.0,0.8888888888888888,2,,30.0,train,qth_0.5
9,5998.0,60.0,27.0,27.0,0.0045015005001667,1.0,0.45,2,,30.0,train,qth_0.5
all,59968.0,2467.0,1528.0,1528.0,0.0254802561366061,1.0,0.619375760032428,2,,30.0,train,qth_0.5
0,5997.0,258.0,161.0,161.0,0.0268467567116891,1.0,0.624031007751938,3,,30.0,train,qth_0.5
1,5997.0,35.0,24.0,24.0,0.0040020010005002,1.0,0.6857142857142857,3,,30.0,train,qth_0.5
2,5997.0,258.0,204.0,204.0,0.0340170085042521,1.0,0.7906976744186046,3,,30.0,train,qth_0.5
3,5997.0,173.0,127.0,127.0,0.0211772552943138,1.0,0.7341040462427746,3,,30.0,train,qth_0.5
4,5994.0,306.0,196.0,196.0,0.0326993660326993,1.0,0.6405228758169934,3,,30.0,train,qth_0.5
5,5996.0,57.0,47.0,47.0,0.0078385590393595,1.0,0.8245614035087719,3,,30.0,train,qth_0.5
6,5995.0,1135.0,635.0,635.0,0.1059216013344453,1.0,0.5594713656387665,3,,30.0,train,qth_0.5
7,5998.0,167.0,91.0,91.0,0.0151717239079693,1.0,0.5449101796407185,3,,30.0,train,qth_0.5
8,5999.0,18.0,16.0,16.0,0.0026671111851975,1.0,0.8888888888888888,3,,30.0,train,qth_0.5
9,5998.0,60.0,27.0,27.0,0.0045015005001667,1.0,0.45,3,,30.0,train,qth_0.5
all,59968.0,2467.0,1528.0,1528.0,0.0254802561366061,1.0,0.619375760032428,3,,30.0,train,qth_0.5
0,1000.0,82.0,54.0,54.0,0.054,1.0,0.6585365853658537,0,,30.0,test,qth_0.5
1,997.0,15.0,13.0,13.0,0.0130391173520561,1.0,0.8666666666666667,0,,30.0,test,qth_0.5
2,999.0,90.0,66.0,66.0,0.066066066066066,1.0,0.7333333333333333,0,,30.0,test,qth_0.5
3,999.0,65.0,53.0,53.0,0.053053053053053,1.0,0.8153846153846154,0,,30.0,test,qth_0.5
4,999.0,109.0,73.0,73.0,0.073073073073073,1.0,0.6697247706422018,0,,30.0,test,qth_0.5
5,997.0,25.0,21.0,21.0,0.0210631895687061,1.0,0.84,0,,30.0,test,qth_0.5
6,999.0,292.0,167.0,167.0,0.1671671671671671,1.0,0.571917808219178,0,,30.0,test,qth_0.5
7,999.0,39.0,20.0,20.0,0.02002002002002,1.0,0.5128205128205128,0,,30.0,test,qth_0.5
8,997.0,11.0,11.0,11.0,0.0110330992978936,1.0,1.0,0,,30.0,test,qth_0.5
