thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.25,0.0,0.133,4304.5,0.0,65661.0,19.0,0.0,20.0,2023-08-14 15:28:39,2023-08-14 15:28:47,components
qth_0.25,1.0,3.7,4307.0,0.0,249020.0,71.2,0.0,20.0,2023-08-14 15:29:38,2023-08-14 15:33:21,components
qth_0.25,2.0,1.7,4307.0,0.0,139823.0,86.8,0.0,20.0,2023-08-14 15:34:05,2023-08-14 15:35:47,components
qth_0.25,3.0,0.95,4307.3,0.0,86734.0,94.7,0.0,20.0,2023-08-14 15:36:29,2023-08-14 15:37:27,components
