y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5923,42,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
1,6742,135,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
2,5958,361,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
3,6131,260,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
4,5842,170,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
5,5421,218,1,1,0,0.000184467810367,1.0,0.0045871559633027525,0,components,8,train,qth_0.25
6,5918,90,1,1,0,0.0001689760054072,1.0,0.011111111111111112,0,components,8,train,qth_0.25
7,6265,211,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
8,5851,249,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
9,5949,256,0,0,0,0.0,0.0,0.0,0,components,8,train,qth_0.25
all,60000,1992,2,2,0,3.3333333333333335e-05,1.0,0.001004016064257028,0,components,8,train,qth_0.25
0,5923,42,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
1,6742,135,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
2,5958,361,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
3,6131,260,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
4,5842,170,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
5,5421,218,1,1,0,0.000184467810367,1.0,0.0045871559633027525,1,components,8,train,qth_0.25
6,5918,90,1,1,0,0.0001689760054072,1.0,0.011111111111111112,1,components,8,train,qth_0.25
7,6265,211,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
8,5851,249,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
9,5949,256,0,0,0,0.0,0.0,0.0,1,components,8,train,qth_0.25
all,60000,1992,2,2,0,3.3333333333333335e-05,1.0,0.001004016064257028,1,components,8,train,qth_0.25
0,5923,42,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
1,6742,135,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
2,5958,361,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
3,6131,260,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
4,5842,170,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
5,5421,218,1,1,0,0.000184467810367,1.0,0.0045871559633027525,2,components,8,train,qth_0.25
6,5918,90,1,1,0,0.0001689760054072,1.0,0.011111111111111112,2,components,8,train,qth_0.25
7,6265,211,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
8,5851,249,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
9,5949,256,0,0,0,0.0,0.0,0.0,2,components,8,train,qth_0.25
all,60000,1992,2,2,0,3.3333333333333335e-05,1.0,0.001004016064257028,2,components,8,train,qth_0.25
0,5923,42,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
1,6742,135,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
2,5958,361,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
3,6131,260,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
4,5842,170,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
5,5421,218,1,1,0,0.000184467810367,1.0,0.0045871559633027525,3,components,8,train,qth_0.25
6,5918,90,1,1,0,0.0001689760054072,1.0,0.011111111111111112,3,components,8,train,qth_0.25
7,6265,211,0,0,0,0.0,0.0,0.0,3,components,8,train,qth_0.25
