thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
relu,0.0,29.6,4984.4,0.0,58008.0,100.0,0.0,100.0,2023-08-20 02:45:02,2023-08-20 03:14:38,None
relu,1.0,3796.35,5003.6,0.0,5800800.0,100.0,0.0,100.0,2023-08-20 03:55:18,2023-08-22 19:11:40,None
relu,2.0,2008.633,5003.6,0.0,2865457.0,100.0,0.0,100.0,2023-08-22 20:03:43,2023-08-24 05:32:22,None
relu,3.0,969.85,5003.6,0.0,1418032.0,100.0,0.0,100.0,2023-08-24 06:22:02,2023-08-24 22:31:54,None
