thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,0.0,4303.4,0.0,56384.0,0.0,0.0,5.0,2023-08-11 13:34:20,2023-08-11 13:34:20
qth_0.75,1.0,0.0,4303.4,0.0,105.0,23.8,0.0,5.0,2023-08-11 13:34:48,2023-08-11 13:34:48
qth_0.75,2.0,0.0,4303.4,0.0,39.0,53.8,0.0,5.0,2023-08-11 13:35:16,2023-08-11 13:35:16
qth_0.75,3.0,0.0,4303.4,0.0,13.0,84.6,0.0,5.0,2023-08-11 13:35:44,2023-08-11 13:35:44
qth_0.75,0.0,0.0,4303.4,0.0,56384.0,0.0,0.0,3.0,2023-08-11 13:34:19,2023-08-11 13:34:19
qth_0.75,1.0,0.0,4303.4,0.0,24.0,0.0,0.0,3.0,2023-08-11 13:34:43,2023-08-11 13:34:44
qth_0.75,2.0,0.0,4303.4,0.0,8.0,0.0,0.0,3.0,2023-08-11 13:35:09,2023-08-11 13:35:09
qth_0.75,3.0,0.0,4303.4,0.0,2.0,0.0,0.0,3.0,2023-08-11 13:35:35,2023-08-11 13:35:35
qth_0.75,0.0,0.0,4303.4,0.0,56384.0,0.0,0.0,1.0,2023-08-11 13:34:18,2023-08-11 13:34:18
qth_0.75,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:34:42,2023-08-11 13:34:42
qth_0.75,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:07,2023-08-11 13:35:07
qth_0.75,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:31,2023-08-11 13:35:31
qth_0.5,0.0,0.0,4303.4,0.0,56384.0,0.1,0.0,5.0,2023-08-11 13:34:20,2023-08-11 13:34:20
qth_0.5,1.0,0.0,4303.4,0.0,155.0,3.2,0.0,5.0,2023-08-11 13:34:48,2023-08-11 13:34:48
qth_0.5,2.0,0.0,4303.4,0.0,60.0,6.7,0.0,5.0,2023-08-11 13:35:16,2023-08-11 13:35:16
