y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5923,42,35,35,0,0.0059091676515279,1.0,0.8333333333333334,0,top_third,33,train,mean
1,6742,135,112,112,0,0.0166122812221892,1.0,0.8296296296296296,0,top_third,33,train,mean
2,5958,361,301,301,0,0.0505203088284659,1.0,0.8337950138504155,0,top_third,33,train,mean
3,6131,260,228,228,0,0.0371880606752568,1.0,0.8769230769230769,0,top_third,33,train,mean
4,5842,170,133,133,0,0.0227661759671345,1.0,0.7823529411764706,0,top_third,33,train,mean
5,5421,218,181,181,0,0.0333886736764434,1.0,0.8302752293577982,0,top_third,33,train,mean
6,5918,90,66,66,0,0.0111524163568773,1.0,0.7333333333333333,0,top_third,33,train,mean
7,6265,211,175,175,0,0.0279329608938547,1.0,0.8293838862559242,0,top_third,33,train,mean
8,5851,249,231,231,0,0.0394804306956075,1.0,0.927710843373494,0,top_third,33,train,mean
9,5949,256,212,212,0,0.0356362413851067,1.0,0.828125,0,top_third,33,train,mean
all,60000,1992,1674,1674,0,0.0279,1.0,0.8403614457831325,0,top_third,33,train,mean
0,5923,42,35,35,0,0.0059091676515279,1.0,0.8333333333333334,1,top_third,33,train,mean
1,6742,135,112,112,0,0.0166122812221892,1.0,0.8296296296296296,1,top_third,33,train,mean
2,5958,361,301,301,0,0.0505203088284659,1.0,0.8337950138504155,1,top_third,33,train,mean
3,6131,260,228,228,0,0.0371880606752568,1.0,0.8769230769230769,1,top_third,33,train,mean
4,5842,170,133,133,0,0.0227661759671345,1.0,0.7823529411764706,1,top_third,33,train,mean
5,5421,218,181,181,0,0.0333886736764434,1.0,0.8302752293577982,1,top_third,33,train,mean
6,5918,90,66,66,0,0.0111524163568773,1.0,0.7333333333333333,1,top_third,33,train,mean
7,6265,211,175,175,0,0.0279329608938547,1.0,0.8293838862559242,1,top_third,33,train,mean
8,5851,249,231,231,0,0.0394804306956075,1.0,0.927710843373494,1,top_third,33,train,mean
9,5949,256,212,212,0,0.0356362413851067,1.0,0.828125,1,top_third,33,train,mean
all,60000,1992,1674,1674,0,0.0279,1.0,0.8403614457831325,1,top_third,33,train,mean
0,5923,42,35,35,0,0.0059091676515279,1.0,0.8333333333333334,2,top_third,33,train,mean
1,6742,135,112,112,0,0.0166122812221892,1.0,0.8296296296296296,2,top_third,33,train,mean
2,5958,361,301,301,0,0.0505203088284659,1.0,0.8337950138504155,2,top_third,33,train,mean
3,6131,260,228,228,0,0.0371880606752568,1.0,0.8769230769230769,2,top_third,33,train,mean
4,5842,170,133,133,0,0.0227661759671345,1.0,0.7823529411764706,2,top_third,33,train,mean
5,5421,218,181,181,0,0.0333886736764434,1.0,0.8302752293577982,2,top_third,33,train,mean
6,5918,90,66,66,0,0.0111524163568773,1.0,0.7333333333333333,2,top_third,33,train,mean
7,6265,211,175,175,0,0.0279329608938547,1.0,0.8293838862559242,2,top_third,33,train,mean
8,5851,249,231,231,0,0.0394804306956075,1.0,0.927710843373494,2,top_third,33,train,mean
9,5949,256,212,212,0,0.0356362413851067,1.0,0.828125,2,top_third,33,train,mean
all,60000,1992,1674,1674,0,0.0279,1.0,0.8403614457831325,2,top_third,33,train,mean
0,5923,42,35,35,0,0.0059091676515279,1.0,0.8333333333333334,3,top_third,33,train,mean
1,6742,135,112,112,0,0.0166122812221892,1.0,0.8296296296296296,3,top_third,33,train,mean
2,5958,361,301,301,0,0.0505203088284659,1.0,0.8337950138504155,3,top_third,33,train,mean
3,6131,260,228,228,0,0.0371880606752568,1.0,0.8769230769230769,3,top_third,33,train,mean
4,5842,170,133,133,0,0.0227661759671345,1.0,0.7823529411764706,3,top_third,33,train,mean
5,5421,218,181,181,0,0.0333886736764434,1.0,0.8302752293577982,3,top_third,33,train,mean
6,5918,90,66,66,0,0.0111524163568773,1.0,0.7333333333333333,3,top_third,33,train,mean
7,6265,211,175,175,0,0.0279329608938547,1.0,0.8293838862559242,3,top_third,33,train,mean
8,5851,249,231,231,0,0.0394804306956075,1.0,0.927710843373494,3,top_third,33,train,mean
9,5949,256,212,212,0,0.0356362413851067,1.0,0.828125,3,top_third,33,train,mean
all,60000,1992,1674,1674,0,0.0279,1.0,0.8403614457831325,3,top_third,33,train,mean
0,979,7,7,7,0,0.0071501532175689,1.0,1.0,0,top_third,33,test,mean
1,1133,11,6,6,0,0.0052956751985878,1.0,0.5454545454545454,0,top_third,33,test,mean
2,1030,51,45,45,0,0.0436893203883495,1.0,0.8823529411764706,0,top_third,33,test,mean
3,1008,39,35,35,0,0.0347222222222222,1.0,0.8974358974358975,0,top_third,33,test,mean
4,980,27,19,19,0,0.0193877551020408,1.0,0.7037037037037037,0,top_third,33,test,mean
5,890,28,25,25,0,0.0280898876404494,1.0,0.8928571428571429,0,top_third,33,test,mean
6,956,22,19,19,0,0.0198744769874477,1.0,0.8636363636363636,0,top_third,33,test,mean
7,1027,45,38,38,0,0.0370009737098344,1.0,0.8444444444444444,0,top_third,33,test,mean
8,973,38,38,38,0,0.0390544707091469,1.0,1.0,0,top_third,33,test,mean
9,1008,35,26,26,0,0.0257936507936507,1.0,0.7428571428571429,0,top_third,33,test,mean
all,9984,303,258,258,0,0.0258413461538461,1.0,0.8514851485148515,0,top_third,33,test,mean
0,979,7,7,7,0,0.0071501532175689,1.0,1.0,1,top_third,33,test,mean
1,1133,11,6,6,0,0.0052956751985878,1.0,0.5454545454545454,1,top_third,33,test,mean
2,1030,51,45,45,0,0.0436893203883495,1.0,0.8823529411764706,1,top_third,33,test,mean
3,1008,39,35,35,0,0.0347222222222222,1.0,0.8974358974358975,1,top_third,33,test,mean
4,980,27,19,19,0,0.0193877551020408,1.0,0.7037037037037037,1,top_third,33,test,mean
5,890,28,25,25,0,0.0280898876404494,1.0,0.8928571428571429,1,top_third,33,test,mean
6,956,22,19,19,0,0.0198744769874477,1.0,0.8636363636363636,1,top_third,33,test,mean
7,1027,45,38,38,0,0.0370009737098344,1.0,0.8444444444444444,1,top_third,33,test,mean
8,973,38,38,38,0,0.0390544707091469,1.0,1.0,1,top_third,33,test,mean
9,1008,35,26,26,0,0.0257936507936507,1.0,0.7428571428571429,1,top_third,33,test,mean
all,9984,303,258,258,0,0.0258413461538461,1.0,0.8514851485148515,1,top_third,33,test,mean
