thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
relu,2.0,1343.167,4796.0,0.0,2754118.0,100.0,0.0,100.0,2023-08-17 16:43:26,2023-08-18 15:06:37,
relu,3.0,636.567,4796.0,0.0,1496713.0,100.0,0.0,100.0,2023-08-18 15:48:00,2023-08-19 02:24:35,
relu,0.0,2.183,4318.0,0.0,58008.0,53.1,0.0,45.0,2023-08-15 21:43:01,2023-08-15 21:45:13,gte_mean
relu,1.0,109.383,4338.9,0.0,1386450.0,94.7,0.0,45.0,2023-08-15 21:51:57,2023-08-15 23:41:21,gte_mean
relu,2.0,53.883,4339.0,0.0,774030.0,99.0,0.0,45.0,2023-08-15 23:47:24,2023-08-16 00:41:18,gte_mean
relu,3.0,27.85,4339.6,0.0,466088.0,99.8,0.0,45.0,2023-08-16 00:46:42,2023-08-16 01:14:35,gte_mean
relu,0.0,0.55,4308.9,0.0,58008.0,30.3,0.0,33.0,2023-08-15 22:37:30,2023-08-15 22:38:03,top_third
relu,1.0,21.1,4315.1,0.0,580470.0,89.8,0.0,33.0,2023-08-15 22:40:27,2023-08-15 23:01:34,top_third
relu,2.0,9.7,4315.3,0.0,291238.0,97.4,0.0,33.0,2023-08-15 23:03:46,2023-08-15 23:13:29,top_third
relu,3.0,4.967,4315.5,0.0,155664.0,99.3,0.0,33.0,2023-08-15 23:15:41,2023-08-15 23:20:39,top_third
mean,0.0,34.183,4605.0,0.0,58008.0,95.1,0.0,100.0,2023-08-15 22:38:58,2023-08-15 23:13:09,
mean,1.0,2884.6,4803.1,0.0,5517600.0,99.7,0.0,100.0,2023-08-16 00:12:05,2023-08-18 00:16:43,
mean,2.0,1407.167,4871.3,0.0,2741582.0,100.0,0.0,100.0,2023-08-18 01:06:09,2023-08-19 00:33:20,
mean,3.0,537.0,4906.5,0.0,1357144.0,100.0,0.0,100.0,2023-08-19 01:14:36,2023-08-19 10:11:37,
mean,0.0,2.767,4320.5,0.0,58008.0,64.6,0.0,45.0,2023-08-15 23:23:53,2023-08-15 23:26:40,gte_mean
mean,1.0,117.95,4341.0,0.0,1686555.0,95.7,0.0,45.0,2023-08-15 23:34:17,2023-08-16 01:32:15,gte_mean
mean,2.0,47.867,4342.6,0.0,908936.0,99.1,0.0,45.0,2023-08-16 01:37:19,2023-08-16 02:25:11,gte_mean
mean,3.0,24.8,4352.9,0.0,524596.0,99.8,0.0,45.0,2023-08-16 02:29:44,2023-08-16 02:54:32,gte_mean
mean,0.0,0.85,4313.2,0.0,58008.0,45.3,0.0,33.0,2023-08-15 23:38:26,2023-08-15 23:39:18,top_third
mean,1.0,32.2,4322.4,0.0,867801.0,90.7,0.0,33.0,2023-08-15 23:42:08,2023-08-16 00:14:20,top_third
mean,2.0,13.517,4323.2,0.0,420922.0,97.4,0.0,33.0,2023-08-16 00:16:54,2023-08-16 00:30:26,top_third
mean,3.0,6.35,4323.5,0.0,207947.0,99.2,0.0,33.0,2023-08-16 00:32:53,2023-08-16 00:39:14,top_third
