y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,1538,33,33,33,0,0.0214564369310793,1.0,1.0,0,,150,train,qth_0.75
1,1483,96,96,96,0,0.0647336480107889,1.0,1.0,0,,150,train,qth_0.75
2,1473,94,94,94,0,0.063815342837746,1.0,1.0,0,,150,train,qth_0.75
3,1478,74,74,74,0,0.0500676589986468,1.0,1.0,0,,150,train,qth_0.75
4,1528,79,79,79,0,0.0517015706806282,1.0,1.0,0,,150,train,qth_0.75
5,1401,119,119,119,0,0.084939329050678,1.0,1.0,0,,150,train,qth_0.75
6,1521,20,20,20,0,0.0131492439184746,1.0,1.0,0,,150,train,qth_0.75
7,1508,53,53,53,0,0.0351458885941644,1.0,1.0,0,,150,train,qth_0.75
8,1497,75,75,75,0,0.0501002004008016,1.0,1.0,0,,150,train,qth_0.75
9,1521,29,29,29,0,0.0190664036817883,1.0,1.0,0,,150,train,qth_0.75
10,1447,23,23,23,0,0.0158949550794747,1.0,1.0,0,,150,train,qth_0.75
11,1485,40,40,40,0,0.0269360269360269,1.0,1.0,0,,150,train,qth_0.75
12,1478,9,9,9,0,0.0060893098782138,1.0,1.0,0,,150,train,qth_0.75
13,1477,6,6,6,0,0.0040622884224779,1.0,1.0,0,,150,train,qth_0.75
14,1485,3,3,3,0,0.002020202020202,1.0,1.0,0,,150,train,qth_0.75
15,1460,18,18,18,0,0.0123287671232876,1.0,1.0,0,,150,train,qth_0.75
16,1455,17,17,17,0,0.0116838487972508,1.0,1.0,0,,150,train,qth_0.75
17,1478,2,2,2,0,0.0013531799729364,1.0,1.0,0,,150,train,qth_0.75
18,1563,42,42,42,0,0.0268714011516314,1.0,1.0,0,,150,train,qth_0.75
19,1504,95,95,95,0,0.0631648936170212,1.0,1.0,0,,150,train,qth_0.75
20,1496,73,73,73,0,0.0487967914438502,1.0,1.0,0,,150,train,qth_0.75
21,1455,57,57,57,0,0.0391752577319587,1.0,1.0,0,,150,train,qth_0.75
