thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,0.0,2.983,4332.5,0.0,68875.0,41.5,0.0,60.0,2023-08-11 14:16:05,2023-08-11 14:19:04
relu,1.0,190.85,4380.0,0.0,1715760.0,95.9,0.0,60.0,2023-08-11 14:33:22,2023-08-11 17:44:13
relu,2.0,86.5,4382.7,0.0,958565.0,99.4,0.0,60.0,2023-08-11 17:50:49,2023-08-11 19:17:20
relu,3.0,46.55,4385.5,0.0,586720.0,99.9,0.0,60.0,2023-08-11 19:23:31,2023-08-11 20:10:04
