thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,1.683,4322.5,0.0,68875.0,30.5,0.0,60.0,2023-08-11 14:15:52,2023-08-11 14:17:34
qth_0.75,1.0,141.7,4347.9,0.0,1259220.0,95.7,0.0,60.0,2023-08-11 14:28:58,2023-08-11 16:50:41
qth_0.75,2.0,66.017,4372.3,0.0,755660.0,99.5,0.0,60.0,2023-08-11 16:56:25,2023-08-11 18:02:27
qth_0.75,3.0,42.6,4375.6,0.0,505725.0,99.9,0.0,60.0,2023-08-11 18:07:39,2023-08-11 18:50:17
qth_0.75,0.0,0.117,4306.2,0.0,68875.0,11.0,0.0,31.0,2023-08-11 14:15:49,2023-08-11 14:15:57
qth_0.75,1.0,8.567,4309.0,0.0,234019.0,88.2,0.0,31.0,2023-08-11 14:16:50,2023-08-11 14:25:24
qth_0.75,2.0,5.333,4309.2,0.0,132641.0,97.3,0.0,31.0,2023-08-11 14:27:15,2023-08-11 14:32:36
qth_0.75,3.0,3.3,4309.3,0.0,84911.0,99.4,0.0,31.0,2023-08-11 14:34:26,2023-08-11 14:37:45
qth_0.75,0.0,0.017,4304.1,0.0,68875.0,4.3,0.0,20.0,2023-08-11 14:15:48,2023-08-11 14:15:49
qth_0.75,1.0,0.55,4304.8,0.0,59260.0,76.2,0.0,20.0,2023-08-11 14:16:13,2023-08-11 14:16:47
qth_0.75,2.0,0.383,4304.8,0.0,32018.0,90.5,0.0,20.0,2023-08-11 14:17:14,2023-08-11 14:17:38
qth_0.75,3.0,0.233,4304.9,0.0,19255.0,95.9,0.0,20.0,2023-08-11 14:18:14,2023-08-11 14:18:29
qth_0.5,0.0,13.483,4388.7,0.0,68875.0,91.3,0.0,60.0,2023-08-11 14:15:49,2023-08-11 14:29:20
qth_0.5,1.0,498.983,4476.0,0.0,3771180.0,98.9,0.0,60.0,2023-08-11 14:55:59,2023-08-11 23:14:59
qth_0.5,2.0,173.1,4479.1,0.0,1917164.0,99.8,0.0,60.0,2023-08-11 23:28:16,2023-08-12 02:21:23
qth_0.5,3.0,62.0,4485.4,0.0,979540.0,100.0,0.0,60.0,2023-08-12 02:27:54,2023-08-12 03:29:55
qth_0.5,0.0,0.717,4309.7,0.0,68875.0,52.9,0.0,31.0,2023-08-11 14:15:49,2023-08-11 14:16:33
