thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,1.0,10.583,4310.2,0.0,247039.0,88.2,0.0,31.0,2023-08-11 14:18:28,2023-08-11 14:29:04
relu,2.0,5.583,4310.2,0.0,133831.0,97.0,0.0,31.0,2023-08-11 14:31:06,2023-08-11 14:36:42
relu,3.0,3.167,4310.2,0.0,78027.0,99.3,0.0,31.0,2023-08-11 14:38:45,2023-08-11 14:41:56
relu,0.0,0.05,4304.1,0.0,59065.0,5.3,0.0,20.0,2023-08-11 14:22:53,2023-08-11 14:22:56
relu,1.0,1.4,4304.9,0.0,62380.0,75.6,0.0,20.0,2023-08-11 14:23:55,2023-08-11 14:25:19
relu,2.0,0.633,4305.0,0.0,31538.0,89.8,0.0,20.0,2023-08-11 14:26:13,2023-08-11 14:26:51
relu,3.0,0.317,4305.1,0.0,17546.0,95.2,0.0,20.0,2023-08-11 14:27:46,2023-08-11 14:28:05
mean,0.0,7.583,4341.3,0.0,59065.0,61.4,0.0,60.0,2023-08-11 14:25:27,2023-08-11 14:33:03
mean,1.0,252.517,4392.9,0.0,2177040.0,97.0,0.0,60.0,2023-08-11 14:52:32,2023-08-11 19:05:04
mean,2.0,100.217,4392.9,0.0,1156238.0,99.6,0.0,60.0,2023-08-11 19:13:27,2023-08-11 20:53:41
mean,3.0,73.95,4393.3,0.0,638879.0,99.9,0.0,60.0,2023-08-11 21:01:16,2023-08-11 22:15:13
mean,0.0,0.667,4308.2,0.0,59065.0,26.5,0.0,31.0,2023-08-11 14:30:27,2023-08-11 14:31:07
mean,1.0,23.3,4313.6,0.0,485956.0,89.3,0.0,31.0,2023-08-11 14:34:03,2023-08-11 14:57:21
mean,2.0,9.267,4314.0,0.0,244609.0,97.2,0.0,31.0,2023-08-11 14:59:48,2023-08-11 15:09:05
mean,3.0,4.233,4314.3,0.0,129639.0,99.3,0.0,31.0,2023-08-11 15:11:12,2023-08-11 15:15:26
mean,0.0,0.1,4304.7,0.0,59065.0,10.8,0.0,20.0,2023-08-11 14:34:42,2023-08-11 14:34:49
mean,1.0,2.95,4305.3,0.0,127220.0,76.1,0.0,20.0,2023-08-11 14:35:53,2023-08-11 14:38:50
mean,2.0,1.267,4305.5,0.0,62131.0,89.2,0.0,20.0,2023-08-11 14:39:54,2023-08-11 14:41:10
mean,3.0,0.617,4305.7,0.0,32909.0,94.3,0.0,20.0,2023-08-11 14:42:12,2023-08-11 14:42:49
