thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
mean,0.0,0.117,4304.3,0.0,68875.0,10.0,0.0,20.0,2023-08-11 14:41:04,2023-08-11 14:41:12
mean,1.0,3.15,4305.3,0.0,138240.0,75.6,0.0,20.0,2023-08-11 14:42:17,2023-08-11 14:45:26
mean,2.0,1.317,4305.5,0.0,67483.0,88.7,0.0,20.0,2023-08-11 14:46:26,2023-08-11 14:47:45
mean,3.0,0.633,4305.7,0.0,35696.0,93.9,0.0,20.0,2023-08-11 14:48:45,2023-08-11 14:49:24
