y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,5923,29,15,15,0,0.0025325004220834,1.0,0.5172413793103449,0,top_third,20,train,qth_0.5
1,6742,56,28,28,0,0.0041530703055473,1.0,0.5,0,top_third,20,train,qth_0.5
2,5958,132,44,44,0,0.0073850285330647,1.0,0.3333333333333333,0,top_third,20,train,qth_0.5
3,6131,96,38,38,0,0.0061980101125428,1.0,0.3958333333333333,0,top_third,20,train,qth_0.5
4,5842,112,21,21,0,0.0035946593632317,1.0,0.1875,0,top_third,20,train,qth_0.5
5,5421,77,25,25,0,0.0046116952591772,1.0,0.3246753246753247,0,top_third,20,train,qth_0.5
6,5918,84,19,19,0,0.0032105441027374,1.0,0.2261904761904762,0,top_third,20,train,qth_0.5
7,6265,86,28,28,0,0.0044692737430167,1.0,0.32558139534883723,0,top_third,20,train,qth_0.5
8,5851,124,46,46,0,0.007861903948043,1.0,0.3709677419354839,0,top_third,20,train,qth_0.5
9,5949,139,52,52,0,0.008740964868045,1.0,0.37410071942446044,0,top_third,20,train,qth_0.5
all,60000,935,316,316,0,0.0052666666666666,1.0,0.33796791443850266,0,top_third,20,train,qth_0.5
0,5923,29,15,15,0,0.0025325004220834,1.0,0.5172413793103449,1,top_third,20,train,qth_0.5
1,6742,56,28,28,0,0.0041530703055473,1.0,0.5,1,top_third,20,train,qth_0.5
2,5958,132,44,44,0,0.0073850285330647,1.0,0.3333333333333333,1,top_third,20,train,qth_0.5
3,6131,96,38,38,0,0.0061980101125428,1.0,0.3958333333333333,1,top_third,20,train,qth_0.5
4,5842,112,21,21,0,0.0035946593632317,1.0,0.1875,1,top_third,20,train,qth_0.5
5,5421,77,25,25,0,0.0046116952591772,1.0,0.3246753246753247,1,top_third,20,train,qth_0.5
6,5918,84,19,19,0,0.0032105441027374,1.0,0.2261904761904762,1,top_third,20,train,qth_0.5
7,6265,86,28,28,0,0.0044692737430167,1.0,0.32558139534883723,1,top_third,20,train,qth_0.5
8,5851,124,46,46,0,0.007861903948043,1.0,0.3709677419354839,1,top_third,20,train,qth_0.5
9,5949,139,52,52,0,0.008740964868045,1.0,0.37410071942446044,1,top_third,20,train,qth_0.5
all,60000,935,316,316,0,0.0052666666666666,1.0,0.33796791443850266,1,top_third,20,train,qth_0.5
0,5923,29,15,15,0,0.0025325004220834,1.0,0.5172413793103449,2,top_third,20,train,qth_0.5
