thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,0.0,0.05,4304.1,0.0,68875.0,4.8,0.0,20.0,2023-08-11 14:28:04,2023-08-11 14:28:07
relu,1.0,1.483,4304.9,0.0,66760.0,75.0,0.0,20.0,2023-08-11 14:29:05,2023-08-11 14:30:34
relu,2.0,0.65,4305.2,0.0,33698.0,89.3,0.0,20.0,2023-08-11 14:31:27,2023-08-11 14:32:06
relu,3.0,0.333,4305.2,0.0,18693.0,94.9,0.0,20.0,2023-08-11 14:32:59,2023-08-11 14:33:20
