thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
mean,0.0,0.167,4304.2,0.0,66000.0,16.9,0.0,17.0,2023-08-11 13:40:37,2023-08-11 13:40:47
mean,1.0,3.567,4305.9,0.0,189601.0,68.5,0.0,17.0,2023-08-11 13:41:51,2023-08-11 13:45:25
mean,2.0,1.15,4306.0,0.0,88635.0,79.2,0.0,17.0,2023-08-11 13:46:11,2023-08-11 13:47:22
mean,3.0,0.383,4306.0,0.0,41586.0,86.1,0.0,17.0,2023-08-11 13:47:56,2023-08-11 13:48:20
