thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,0.05,4304.0,0.0,61985.0,6.2,0.0,17.0,2023-08-11 13:34:34,2023-08-11 13:34:38
qth_0.75,1.0,1.1,4304.6,0.0,65161.0,61.1,0.0,17.0,2023-08-11 13:35:38,2023-08-11 13:36:45
qth_0.75,2.0,0.4,4304.8,0.0,35117.0,81.5,0.0,17.0,2023-08-11 13:37:18,2023-08-11 13:37:42
qth_0.75,3.0,0.283,4304.8,0.0,20708.0,92.7,0.0,17.0,2023-08-11 13:38:12,2023-08-11 13:38:30
