thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.5,0.0,1.317,4312.9,0.0,61985.0,42.7,0.0,30.0,2023-08-11 13:34:38,2023-08-11 13:35:58
qth_0.5,1.0,24.917,4316.4,0.0,793410.0,94.4,0.0,30.0,2023-08-11 13:39:12,2023-08-11 14:04:08
qth_0.5,2.0,5.767,4316.6,0.0,378896.0,98.3,0.0,30.0,2023-08-11 14:05:44,2023-08-11 14:11:31
qth_0.5,3.0,2.4,4319.6,0.0,178263.0,99.5,0.0,30.0,2023-08-11 14:12:26,2023-08-11 14:14:51
