thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,0.667,4308.0,0.0,66000.0,26.9,0.0,30.0,2023-08-11 13:34:38,2023-08-11 13:35:19
qth_0.75,1.0,16.167,4314.0,0.0,531900.0,88.0,0.0,30.0,2023-08-11 13:37:51,2023-08-11 13:54:01
qth_0.75,2.0,5.967,4314.7,0.0,326151.0,97.0,0.0,30.0,2023-08-11 13:55:21,2023-08-11 14:01:19
qth_0.75,3.0,3.367,4315.0,0.0,223617.0,99.2,0.0,30.0,2023-08-11 14:02:23,2023-08-11 14:05:45
qth_0.75,0.0,0.05,4304.0,0.0,66000.0,5.9,0.0,17.0,2023-08-11 13:34:34,2023-08-11 13:34:38
qth_0.75,1.0,1.117,4304.6,0.0,66623.0,60.7,0.0,17.0,2023-08-11 13:35:39,2023-08-11 13:36:46
qth_0.75,2.0,0.4,4304.7,0.0,35864.0,81.3,0.0,17.0,2023-08-11 13:37:19,2023-08-11 13:37:44
qth_0.75,3.0,0.283,4304.7,0.0,21111.0,92.7,0.0,17.0,2023-08-11 13:38:12,2023-08-11 13:38:30
qth_0.75,0.0,0.0,4303.5,0.0,66000.0,0.7,0.0,10.0,2023-08-11 13:34:33,2023-08-11 13:34:34
qth_0.75,1.0,0.067,4303.6,0.0,4530.0,27.9,0.0,10.0,2023-08-11 13:35:08,2023-08-11 13:35:12
qth_0.75,2.0,0.017,4303.6,0.0,2058.0,48.3,0.0,10.0,2023-08-11 13:35:46,2023-08-11 13:35:48
qth_0.75,3.0,0.0,4303.6,0.0,951.0,65.5,0.0,10.0,2023-08-11 13:36:21,2023-08-11 13:36:22
qth_0.5,0.0,1.367,4312.9,0.0,66000.0,42.1,0.0,30.0,2023-08-11 13:34:39,2023-08-11 13:36:01
qth_0.5,1.0,25.3,4316.4,0.0,834390.0,94.1,0.0,30.0,2023-08-11 13:39:09,2023-08-11 14:04:27
qth_0.5,2.0,5.783,4316.9,0.0,398314.0,98.2,0.0,30.0,2023-08-11 14:05:59,2023-08-11 14:11:47
qth_0.5,3.0,2.567,4318.5,0.0,187607.0,99.5,0.0,30.0,2023-08-11 14:12:39,2023-08-11 14:15:14
qth_0.5,0.0,0.183,4304.2,0.0,66000.0,18.9,0.0,17.0,2023-08-11 13:34:37,2023-08-11 13:34:49
qth_0.5,1.0,3.317,4305.2,0.0,212160.0,69.2,0.0,17.0,2023-08-11 13:35:58,2023-08-11 13:39:18
qth_0.5,2.0,1.783,4305.3,0.0,98475.0,79.1,0.0,17.0,2023-08-11 13:40:21,2023-08-11 13:42:08
qth_0.5,3.0,0.717,4305.6,0.0,45365.0,85.2,0.0,17.0,2023-08-11 13:43:06,2023-08-11 13:43:50
qth_0.5,0.0,0.0,4303.6,0.0,66000.0,1.5,0.0,10.0,2023-08-11 13:34:35,2023-08-11 13:34:35
qth_0.5,1.0,0.15,4303.6,0.0,9990.0,2.2,0.0,10.0,2023-08-11 13:35:11,2023-08-11 13:35:20
qth_0.5,2.0,0.067,4303.6,0.0,4499.0,2.3,0.0,10.0,2023-08-11 13:35:56,2023-08-11 13:36:01
qth_0.5,3.0,0.017,4303.6,0.0,1999.0,2.3,0.0,10.0,2023-08-11 13:36:28,2023-08-11 13:36:29
qth_0.25,0.0,1.267,4309.3,0.0,66000.0,45.2,0.0,30.0,2023-08-11 13:34:44,2023-08-11 13:36:01
qth_0.25,1.0,24.2,4317.9,0.0,895530.0,91.3,0.0,30.0,2023-08-11 13:38:50,2023-08-11 14:03:02
qth_0.25,2.0,7.067,4322.0,0.0,537095.0,97.5,0.0,30.0,2023-08-11 14:04:24,2023-08-11 14:11:28
qth_0.25,3.0,4.7,4324.1,0.0,361349.0,99.4,0.0,30.0,2023-08-11 14:12:16,2023-08-11 14:16:59
qth_0.25,0.0,0.1,4304.2,0.0,66000.0,11.0,0.0,17.0,2023-08-11 13:34:42,2023-08-11 13:34:48
