thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
relu,0.0,1.25,4309.3,0.0,61985.0,42.0,0.0,30.0,2023-08-11 13:34:42,2023-08-11 13:35:58
relu,1.0,24.017,4317.1,0.0,780750.0,93.5,0.0,30.0,2023-08-11 13:39:08,2023-08-11 14:03:10
relu,2.0,5.867,4317.1,0.0,372965.0,98.0,0.0,30.0,2023-08-11 14:04:44,2023-08-11 14:10:36
relu,3.0,1.967,4318.0,0.0,181778.0,99.3,0.0,30.0,2023-08-11 14:11:35,2023-08-11 14:13:34
