y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,1538,22,22,22,0,0.0143042912873862,1.0,1.0,0,,30,train,relu
1,1483,83,72,72,0,0.0485502360080917,1.0,0.8674698795180723,0,,30,train,relu
2,1473,85,75,75,0,0.0509164969450101,1.0,0.8823529411764706,0,,30,train,relu
3,1478,68,61,61,0,0.0412719891745602,1.0,0.8970588235294118,0,,30,train,relu
4,1528,75,67,67,0,0.043848167539267,1.0,0.8933333333333333,0,,30,train,relu
5,1401,150,131,131,0,0.0935046395431834,1.0,0.8733333333333333,0,,30,train,relu
6,1521,13,13,13,0,0.0085470085470085,1.0,1.0,0,,30,train,relu
7,1508,58,51,51,0,0.0338196286472148,1.0,0.8793103448275862,0,,30,train,relu
8,1497,30,26,26,0,0.0173680694722778,1.0,0.8666666666666667,0,,30,train,relu
9,1521,29,29,29,0,0.0190664036817883,1.0,1.0,0,,30,train,relu
10,1447,29,29,29,0,0.0200414651002073,1.0,1.0,0,,30,train,relu
11,1485,27,27,27,0,0.0181818181818181,1.0,1.0,0,,30,train,relu
12,1478,13,13,13,0,0.0087956698240866,1.0,1.0,0,,30,train,relu
13,1477,8,8,8,0,0.0054163845633039,1.0,1.0,0,,30,train,relu
14,1485,0,0,0,0,0.0,0.0,,0,,30,train,relu
15,1460,10,9,9,0,0.0061643835616438,1.0,0.9,0,,30,train,relu
16,1455,9,9,9,0,0.0061855670103092,1.0,1.0,0,,30,train,relu
17,1478,1,1,1,0,0.0006765899864682,1.0,1.0,0,,30,train,relu
18,1563,28,28,28,0,0.0179142674344209,1.0,1.0,0,,30,train,relu
19,1504,78,74,74,0,0.0492021276595744,1.0,0.9487179487179487,0,,30,train,relu
20,1496,77,76,76,0,0.0508021390374331,1.0,0.987012987012987,0,,30,train,relu
21,1455,43,42,42,0,0.0288659793814433,1.0,0.9767441860465116,0,,30,train,relu
22,1527,19,19,19,0,0.0124426981008513,1.0,1.0,0,,30,train,relu
23,1467,27,27,27,0,0.0184049079754601,1.0,1.0,0,,30,train,relu
24,1486,23,23,23,0,0.0154777927321668,1.0,1.0,0,,30,train,relu
25,1503,56,56,56,0,0.0372588157019294,1.0,1.0,0,,30,train,relu
26,1532,16,16,16,0,0.010443864229765,1.0,1.0,0,,30,train,relu
27,1519,28,28,28,0,0.0184331797235023,1.0,1.0,0,,30,train,relu
28,1496,30,28,28,0,0.0187165775401069,1.0,0.9333333333333333,0,,30,train,relu
29,1496,17,17,17,0,0.0113636363636363,1.0,1.0,0,,30,train,relu
30,1508,12,12,12,0,0.0079575596816976,1.0,1.0,0,,30,train,relu
31,1472,62,60,60,0,0.0407608695652173,1.0,0.967741935483871,0,,30,train,relu
32,1473,15,15,15,0,0.010183299389002,1.0,1.0,0,,30,train,relu
33,1464,145,138,138,0,0.0942622950819672,1.0,0.9517241379310345,0,,30,train,relu
34,1519,97,88,88,0,0.0579328505595786,1.0,0.9072164948453608,0,,30,train,relu
35,1492,11,11,11,0,0.0073726541554959,1.0,1.0,0,,30,train,relu
36,1484,119,91,91,0,0.0613207547169811,1.0,0.7647058823529411,0,,30,train,relu
37,1475,100,76,76,0,0.0515254237288135,1.0,0.76,0,,30,train,relu
38,1401,93,80,80,0,0.0571020699500356,1.0,0.8602150537634409,0,,30,train,relu
39,1541,111,83,83,0,0.053861129136924,1.0,0.7477477477477478,0,,30,train,relu
40,1489,21,21,21,0,0.0141034251175285,1.0,1.0,0,,30,train,relu
41,1461,23,22,22,0,0.0150581793292265,1.0,0.9565217391304348,0,,30,train,relu
42,1432,22,22,22,0,0.0153631284916201,1.0,1.0,0,,30,train,relu
all,63968,1983,1796,1796,0,0.0280765382691345,1.0,0.9056984367120524,0,,30,train,relu
0,1538,22,22,22,0,0.0143042912873862,1.0,1.0,1,,30,train,relu
1,1483,83,72,72,0,0.0485502360080917,1.0,0.8674698795180723,1,,30,train,relu
2,1473,85,75,75,0,0.0509164969450101,1.0,0.8823529411764706,1,,30,train,relu
3,1478,68,61,61,0,0.0412719891745602,1.0,0.8970588235294118,1,,30,train,relu
4,1528,75,67,67,0,0.043848167539267,1.0,0.8933333333333333,1,,30,train,relu
5,1401,150,131,131,0,0.0935046395431834,1.0,0.8733333333333333,1,,30,train,relu
6,1521,13,13,13,0,0.0085470085470085,1.0,1.0,1,,30,train,relu
7,1508,58,51,51,0,0.0338196286472148,1.0,0.8793103448275862,1,,30,train,relu
8,1497,30,26,26,0,0.0173680694722778,1.0,0.8666666666666667,1,,30,train,relu
9,1521,29,29,29,0,0.0190664036817883,1.0,1.0,1,,30,train,relu
10,1447,29,29,29,0,0.0200414651002073,1.0,1.0,1,,30,train,relu
11,1485,27,27,27,0,0.0181818181818181,1.0,1.0,1,,30,train,relu
12,1478,13,13,13,0,0.0087956698240866,1.0,1.0,1,,30,train,relu
13,1477,8,8,8,0,0.0054163845633039,1.0,1.0,1,,30,train,relu
14,1485,0,0,0,0,0.0,0.0,,1,,30,train,relu
15,1460,10,9,9,0,0.0061643835616438,1.0,0.9,1,,30,train,relu
16,1455,9,9,9,0,0.0061855670103092,1.0,1.0,1,,30,train,relu
17,1478,1,1,1,0,0.0006765899864682,1.0,1.0,1,,30,train,relu
18,1563,28,28,28,0,0.0179142674344209,1.0,1.0,1,,30,train,relu
19,1504,78,74,74,0,0.0492021276595744,1.0,0.9487179487179487,1,,30,train,relu
20,1496,77,76,76,0,0.0508021390374331,1.0,0.987012987012987,1,,30,train,relu
21,1455,43,42,42,0,0.0288659793814433,1.0,0.9767441860465116,1,,30,train,relu
22,1527,19,19,19,0,0.0124426981008513,1.0,1.0,1,,30,train,relu
23,1467,27,27,27,0,0.0184049079754601,1.0,1.0,1,,30,train,relu
24,1486,23,23,23,0,0.0154777927321668,1.0,1.0,1,,30,train,relu
25,1503,56,56,56,0,0.0372588157019294,1.0,1.0,1,,30,train,relu
26,1532,16,16,16,0,0.010443864229765,1.0,1.0,1,,30,train,relu
27,1519,28,28,28,0,0.0184331797235023,1.0,1.0,1,,30,train,relu
28,1496,30,28,28,0,0.0187165775401069,1.0,0.9333333333333333,1,,30,train,relu
29,1496,17,17,17,0,0.0113636363636363,1.0,1.0,1,,30,train,relu
30,1508,12,12,12,0,0.0079575596816976,1.0,1.0,1,,30,train,relu
31,1472,62,60,60,0,0.0407608695652173,1.0,0.967741935483871,1,,30,train,relu
32,1473,15,15,15,0,0.010183299389002,1.0,1.0,1,,30,train,relu
33,1464,145,138,138,0,0.0942622950819672,1.0,0.9517241379310345,1,,30,train,relu
34,1519,97,88,88,0,0.0579328505595786,1.0,0.9072164948453608,1,,30,train,relu
35,1492,11,11,11,0,0.0073726541554959,1.0,1.0,1,,30,train,relu
36,1484,119,91,91,0,0.0613207547169811,1.0,0.7647058823529411,1,,30,train,relu
37,1475,100,76,76,0,0.0515254237288135,1.0,0.76,1,,30,train,relu
38,1401,93,80,80,0,0.0571020699500356,1.0,0.8602150537634409,1,,30,train,relu
39,1541,111,83,83,0,0.053861129136924,1.0,0.7477477477477478,1,,30,train,relu
40,1489,21,21,21,0,0.0141034251175285,1.0,1.0,1,,30,train,relu
