thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,5.283,4372.2,0.0,65661.0,63.1,0.0,50.0,2023-08-14 15:28:32,2023-08-14 15:33:49,None
qth_0.75,1.0,215.433,4378.6,0.0,2072750.0,99.6,0.0,50.0,2023-08-14 15:43:30,2023-08-14 19:18:57,None
qth_0.75,2.0,104.117,4378.6,0.0,1276882.0,99.9,0.0,50.0,2023-08-14 19:27:05,2023-08-14 21:11:13,None
qth_0.75,3.0,87.717,4378.7,0.0,879663.0,100.0,0.0,50.0,2023-08-14 21:19:22,2023-08-14 22:47:05,None
qth_0.75,0.0,0.133,4305.0,0.0,65661.0,18.6,0.0,20.0,2023-08-14 15:28:29,2023-08-14 15:28:38,components
qth_0.75,1.0,3.683,4306.0,0.0,244720.0,73.7,0.0,20.0,2023-08-14 15:29:26,2023-08-14 15:33:08,components
qth_0.75,2.0,1.7,4306.6,0.0,136642.0,87.4,0.0,20.0,2023-08-14 15:33:54,2023-08-14 15:35:36,components
qth_0.75,3.0,0.933,4306.8,0.0,83131.0,94.0,0.0,20.0,2023-08-14 15:36:18,2023-08-14 15:37:15,components
qth_0.5,0.0,6.633,4383.6,0.0,65661.0,64.0,0.0,50.0,2023-08-14 15:28:38,2023-08-14 15:35:17,None
qth_0.5,1.0,282.417,4386.0,0.0,2101000.0,99.9,0.0,50.0,2023-08-14 15:46:47,2023-08-14 20:29:12,None
qth_0.5,2.0,111.233,4386.0,0.0,1029652.0,100.0,0.0,50.0,2023-08-14 20:39:33,2023-08-14 22:30:47,None
qth_0.5,3.0,63.817,4386.0,0.0,503313.0,100.0,0.0,50.0,2023-08-14 22:40:35,2023-08-14 23:44:24,None
qth_0.5,0.0,0.267,4305.4,0.0,65661.0,34.0,0.0,20.0,2023-08-14 15:28:36,2023-08-14 15:28:53,components
qth_0.5,1.0,6.7,4307.3,0.0,446500.0,84.5,0.0,20.0,2023-08-14 15:29:55,2023-08-14 15:36:38,components
qth_0.5,2.0,2.633,4307.7,0.0,212993.0,91.6,0.0,20.0,2023-08-14 15:37:33,2023-08-14 15:40:11,components
qth_0.5,3.0,1.083,4307.8,0.0,99481.0,94.7,0.0,20.0,2023-08-14 15:40:57,2023-08-14 15:42:03,components
qth_0.25,0.0,5.35,4378.7,0.0,65661.0,63.2,0.0,50.0,2023-08-14 15:28:40,2023-08-14 15:34:02,None
qth_0.25,1.0,218.883,4378.7,0.0,2076100.0,99.7,0.0,50.0,2023-08-14 15:43:40,2023-08-14 19:22:33,None
qth_0.25,2.0,107.05,4379.0,0.0,1275551.0,100.0,0.0,50.0,2023-08-14 19:30:47,2023-08-14 21:17:51,None
qth_0.25,3.0,89.45,4379.0,0.0,877097.0,100.0,0.0,50.0,2023-08-14 21:26:11,2023-08-14 22:55:38,None
qth_0.25,0.0,0.133,4304.5,0.0,65661.0,19.0,0.0,20.0,2023-08-14 15:28:39,2023-08-14 15:28:47,components
qth_0.25,1.0,3.7,4307.0,0.0,249020.0,71.2,0.0,20.0,2023-08-14 15:29:38,2023-08-14 15:33:21,components
qth_0.25,2.0,1.7,4307.0,0.0,139823.0,86.8,0.0,20.0,2023-08-14 15:34:05,2023-08-14 15:35:47,components
qth_0.25,3.0,0.95,4307.3,0.0,86734.0,94.7,0.0,20.0,2023-08-14 15:36:29,2023-08-14 15:37:27,components
relu,0.0,6.583,4383.1,0.0,65661.0,64.0,0.0,50.0,2023-08-14 15:28:45,2023-08-14 15:35:21,None
relu,1.0,281.3,4386.2,0.0,2100300.0,99.9,0.0,50.0,2023-08-14 15:46:50,2023-08-14 20:28:08,None
relu,2.0,110.983,4386.2,0.0,1029010.0,100.0,0.0,50.0,2023-08-14 20:38:32,2023-08-14 22:29:32,None
relu,3.0,63.483,4386.2,0.0,502724.0,100.0,0.0,50.0,2023-08-14 22:39:18,2023-08-14 23:42:47,None
relu,0.0,0.267,4305.4,0.0,65661.0,33.6,0.0,20.0,2023-08-14 15:28:45,2023-08-14 15:29:02,components
relu,1.0,6.633,4307.4,0.0,440800.0,84.2,0.0,20.0,2023-08-14 15:30:04,2023-08-14 15:36:43,components
relu,2.0,2.583,4307.7,0.0,210027.0,91.6,0.0,20.0,2023-08-14 15:37:37,2023-08-14 15:40:12,components
relu,3.0,1.067,4307.8,0.0,97952.0,94.6,0.0,20.0,2023-08-14 15:40:59,2023-08-14 15:42:04,components
mean,0.0,6.617,4383.0,0.0,65661.0,64.0,0.0,50.0,2023-08-14 15:28:47,2023-08-14 15:35:24,None
mean,1.0,281.983,4386.3,0.0,2100400.0,99.9,0.0,50.0,2023-08-14 15:46:50,2023-08-14 20:28:51,None
mean,2.0,110.8,4386.3,0.0,1028946.0,100.0,0.0,50.0,2023-08-14 20:39:11,2023-08-14 22:29:59,None
mean,3.0,63.533,4386.3,0.0,502621.0,100.0,0.0,50.0,2023-08-14 22:39:52,2023-08-14 23:43:25,None
mean,0.0,0.267,4305.4,0.0,65661.0,33.6,0.0,20.0,2023-08-14 15:28:47,2023-08-14 15:29:04,components
mean,1.0,6.617,4307.4,0.0,440780.0,84.2,0.0,20.0,2023-08-14 15:30:06,2023-08-14 15:36:43,components
mean,2.0,2.55,4307.7,0.0,210098.0,91.5,0.0,20.0,2023-08-14 15:37:37,2023-08-14 15:40:11,components
mean,3.0,1.05,4307.8,0.0,98021.0,94.6,0.0,20.0,2023-08-14 15:40:57,2023-08-14 15:42:00,components
