thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time,subset_name
qth_0.75,0.0,0.133,4305.0,0.0,65661.0,18.6,0.0,20.0,2023-08-14 15:28:29,2023-08-14 15:28:38,components
qth_0.75,1.0,3.683,4306.0,0.0,244720.0,73.7,0.0,20.0,2023-08-14 15:29:26,2023-08-14 15:33:08,components
qth_0.75,2.0,1.7,4306.6,0.0,136642.0,87.4,0.0,20.0,2023-08-14 15:33:54,2023-08-14 15:35:36,components
qth_0.75,3.0,0.933,4306.8,0.0,83131.0,94.0,0.0,20.0,2023-08-14 15:36:18,2023-08-14 15:37:15,components
