thld,eta,build_time_min,size_mb,reorder_time_min,num_patterns,num_unique_patterns_%,num_reorder,num_neurons,start_time,end_time
qth_0.75,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-11 13:34:16,2023-08-11 13:34:16
qth_0.75,1.0,0.0,4303.4,0.0,105.0,21.9,0.0,5.0,2023-08-11 13:34:43,2023-08-11 13:34:44
qth_0.75,2.0,0.0,4303.4,0.0,40.0,50.0,0.0,5.0,2023-08-11 13:35:11,2023-08-11 13:35:11
qth_0.75,3.0,0.0,4303.4,0.0,14.0,71.4,0.0,5.0,2023-08-11 13:35:40,2023-08-11 13:35:40
qth_0.75,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,2.0,2023-08-11 13:34:17,2023-08-11 13:34:17
qth_0.75,1.0,0.0,4303.4,0.0,8.0,0.0,0.0,2.0,2023-08-11 13:34:41,2023-08-11 13:34:41
qth_0.75,2.0,0.0,4303.4,0.0,2.0,0.0,0.0,2.0,2023-08-11 13:35:07,2023-08-11 13:35:07
qth_0.75,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,2.0,2023-08-11 13:35:33,2023-08-11 13:35:33
qth_0.75,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,1.0,2023-08-11 13:34:17,2023-08-11 13:34:18
qth_0.75,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:34:42,2023-08-11 13:34:42
qth_0.75,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:07,2023-08-11 13:35:07
qth_0.75,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:33,2023-08-11 13:35:33
qth_0.5,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,5.0,2023-08-11 13:34:21,2023-08-11 13:34:21
qth_0.5,1.0,0.0,4303.4,0.0,155.0,3.2,0.0,5.0,2023-08-11 13:34:49,2023-08-11 13:34:49
qth_0.5,2.0,0.0,4303.4,0.0,60.0,6.7,0.0,5.0,2023-08-11 13:35:18,2023-08-11 13:35:18
qth_0.5,3.0,0.0,4303.4,0.0,21.0,14.3,0.0,5.0,2023-08-11 13:35:47,2023-08-11 13:35:47
qth_0.5,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,2.0,2023-08-11 13:34:19,2023-08-11 13:34:19
qth_0.5,1.0,0.0,4303.4,0.0,8.0,0.0,0.0,2.0,2023-08-11 13:34:44,2023-08-11 13:34:44
qth_0.5,2.0,0.0,4303.4,0.0,2.0,0.0,0.0,2.0,2023-08-11 13:35:10,2023-08-11 13:35:10
qth_0.5,3.0,0.0,4303.4,0.0,0.0,0.0,0.0,2.0,2023-08-11 13:35:36,2023-08-11 13:35:36
qth_0.5,0.0,0.0,4303.4,0.0,66536.0,0.0,0.0,1.0,2023-08-11 13:34:17,2023-08-11 13:34:17
qth_0.5,1.0,0.0,4303.4,0.0,2.0,0.0,0.0,1.0,2023-08-11 13:34:41,2023-08-11 13:34:41
qth_0.5,2.0,0.0,4303.4,0.0,0.0,0.0,0.0,1.0,2023-08-11 13:35:06,2023-08-11 13:35:06
